kreis,datumstd,datum,anzahlM,anzahlE,anzahlEM,verstorben,verstorbenE,verstorbenM,verstorbenMOhneSterbedatum,hospitalisiert,genesen,geimpftVollst,geimpftUnvollst,geimpftKA,r,anzahlMKumuliert,anzahlEKumuliert,hospitalisiertKumuliert,verstorbenKumuliert,verstorbenEKumuliert,verstorbenMKumuliert,verstorbenMOhneSterbedatumKumuliert,genesenKumuliert,krankKumuliert,geimpftVollstKumuliert,geimpftUnvollstKumuliert,geimpftKAKumuliert,anzahlM7Tage,anzahlE7Tage,verstorben7Tage,verstorbenE7Tage,verstorbenM7Tage,hospitalisiert7Tage,geimpftVollst7Tage,geimpftUnvollst7Tage,geimpftKA7Tage,rateMKumuliert,rateEKumuliert,anteilVerstorbenM,rateHospitalisiertKumuliert,rateVerstorbenKumuliert,anteilVerstorbenEKumuliert,anteilVerstorbenMKumuliert,rateM7Tage,rateE7Tage,rateHospitalisiert7Tage,rateVerstorben7Tage,anteilVerstorbenE7Tage,anteilVerstorbenM7Tage,anzahlMKumuliertVortag,rateM7TageVortag,verstorbenKumuliertVortag,anzahlEA70,anzahlEA80,anzahlEA90,verstorbenA70,verstorbenA80,verstorbenA90,genesenA70,genesenA80,genesenA90,anzahlEA70Kumuliert,anzahlEA80Kumuliert,anzahlEA90Kumuliert,verstorbenA70Kumuliert,verstorbenA80Kumuliert,verstorbenA90Kumuliert,genesenA70Kumuliert,genesenA80Kumuliert,genesenA90Kumuliert,krankA70Kumuliert,krankA80Kumuliert,krankA90Kumuliert
5974,2021-10-24,24.10.2021,22,27,5,0,1,0,0,1,16,8,11,3,,10739,10848,1232,199,206,205,0,10200,400,511,1367,8861,214,218,2,3,3,25,111,78,25,3567.584447,3603.795147,0.000000,409.280570,66.109443,1.898968,1.908930,71.092567,72.421400,8.305206,0.000000,1.376147,1.401869,0,0.000000,0,1,2,0,0,0,0,2,2,0,484,511,157,52,82,30,409,397,120,20,30,7
5974,2021-10-25,25.10.2021,20,33,7,1,0,0,0,2,16,9,8,3,,10759,10888,1234,200,206,205,0,10300,420,520,1375,8864,227,224,2,3,3,25,118,82,27,3574.228612,3617.083477,0.000000,409.944986,66.441651,1.891991,1.905382,75.411274,74.414649,8.305206,0.000000,1.339286,1.321586,0,0.000000,0,0,2,1,1,0,0,0,0,0,484,513,158,53,82,30,409,397,120,20,30,8
5974,2021-10-26,26.10.2021,44,40,7,2,0,0,0,1,13,14,27,3,,10803,10935,1235,202,206,205,0,10300,460,534,1402,8867,243,240,4,3,2,21,119,97,27,3588.845776,3632.697265,0.000000,410.277195,67.106067,1.883859,1.897621,80.726606,79.729981,6.976373,0.000000,1.250000,0.823045,0,0.000000,0,2,4,2,0,0,1,0,2,0,486,517,160,53,82,31,409,399,120,20,40,9
5974,2021-10-27,27.10.2021,40,36,7,1,1,2,0,6,17,18,17,5,,10843,10978,1241,203,207,207,0,10300,480,552,1419,8872,244,255,5,3,3,22,114,101,29,3602.134106,3646.982220,5.000000,412.270444,67.438276,1.885589,1.909066,81.058814,84.713105,7.308582,0.000000,1.176471,1.229508,0,0.000000,0,0,3,3,0,0,0,1,1,0,486,520,163,53,82,31,410,400,120,20,40,12
5974,2021-10-28,28.10.2021,50,35,3,1,0,0,0,7,18,17,30,3,,10893,11016,1248,204,207,207,0,10300,500,569,1449,8875,238,261,6,2,2,24,94,119,25,3618.744519,3659.606134,0.000000,414.595902,67.770484,1.879085,1.900303,79.065565,86.706354,7.972998,0.000000,0.766284,0.840336,0,0.000000,0,1,4,1,0,1,0,2,0,0,487,524,164,53,83,31,412,400,120,20,40,13
5974,2021-10-29,29.10.2021,46,42,8,0,0,0,0,5,24,17,27,2,,10939,11066,1253,204,207,207,0,10300,530,586,1476,8877,247,275,6,2,2,24,93,134,20,3634.026098,3676.216547,0.000000,416.256943,67.770484,1.870595,1.892312,82.055439,91.357270,7.972998,0.000000,0.727273,0.809717,0,0.000000,0,2,4,1,0,0,0,3,3,0,489,528,165,53,83,31,415,403,120,20,40,14
5974,2021-10-30,30.10.2021,32,25,7,1,1,0,0,2,36,12,18,2,,10971,11098,1255,205,208,207,0,10400,520,598,1494,8879,254,282,6,3,2,24,95,138,21,3644.656762,3686.847211,0.000000,416.921360,68.102692,1.874212,1.886792,84.380897,93.682728,7.972998,0.000000,1.063830,0.787402,0,0.000000,0,2,1,2,0,1,0,2,1,5,491,529,167,53,84,31,417,404,125,20,40,11
5974,2021-10-31,31.10.2021,40,28,5,1,0,0,0,5,33,17,19,4,,11011,11131,1260,206,208,207,0,10400,520,615,1513,8883,272,283,7,2,2,28,104,146,22,3657.945093,3697.810083,0.000000,418.582401,68.434900,1.868655,1.879938,90.360645,94.014936,9.301831,0.000000,0.706714,0.735294,0,0.000000,0,1,0,0,0,0,1,2,2,0,492,529,167,53,84,32,419,406,125,20,40,10
5974,2021-11-01,01.11.2021,18,30,4,0,0,1,0,4,33,9,7,2,,11029,11165,1264,206,208,208,0,10400,520,624,1520,8885,270,277,6,2,3,30,104,145,21,3663.924841,3709.105164,5.555556,419.911234,68.434900,1.862965,1.885937,89.696229,92.021687,9.966248,0.000000,0.722022,1.111111,0,0.000000,0,4,2,1,0,0,0,1,1,0,496,531,168,53,84,32,420,407,125,20,40,11
5974,2021-11-02,02.11.2021,19,34,1,0,0,0,0,1,31,12,7,0,,11048,11200,1265,206,208,208,0,10500,530,636,1527,8885,245,265,4,2,3,30,102,125,18,3670.236798,3720.732453,0.000000,420.243442,68.434900,1.857143,1.882694,81.391022,88.035187,9.966248,0.000000,0.754717,1.224490,0,0.000000,0,1,1,0,0,0,0,3,1,0,497,532,168,53,84,32,423,408,125,20,40,11
