kreis,datumstd,datum,anzahlM,anzahlE,anzahlEM,verstorben,verstorbenE,verstorbenM,verstorbenMOhneSterbedatum,hospitalisiert,genesen,geimpftVollst,geimpftUnvollst,geimpftKA,r,anzahlMKumuliert,anzahlEKumuliert,hospitalisiertKumuliert,verstorbenKumuliert,verstorbenEKumuliert,verstorbenMKumuliert,verstorbenMOhneSterbedatumKumuliert,genesenKumuliert,krankKumuliert,geimpftVollstKumuliert,geimpftUnvollstKumuliert,geimpftKAKumuliert,anzahlM7Tage,anzahlE7Tage,verstorben7Tage,verstorbenE7Tage,verstorbenM7Tage,hospitalisiert7Tage,geimpftVollst7Tage,geimpftUnvollst7Tage,geimpftKA7Tage,rateMKumuliert,rateEKumuliert,anteilVerstorbenM,rateHospitalisiertKumuliert,rateVerstorbenKumuliert,anteilVerstorbenEKumuliert,anteilVerstorbenMKumuliert,rateM7Tage,rateE7Tage,rateHospitalisiert7Tage,rateVerstorben7Tage,anteilVerstorbenE7Tage,anteilVerstorbenM7Tage,anzahlMKumuliertVortag,rateM7TageVortag,verstorbenKumuliertVortag,anzahlEA70,anzahlEA80,anzahlEA90,verstorbenA70,verstorbenA80,verstorbenA90,genesenA70,genesenA80,genesenA90,anzahlEA70Kumuliert,anzahlEA80Kumuliert,anzahlEA90Kumuliert,verstorbenA70Kumuliert,verstorbenA80Kumuliert,verstorbenA90Kumuliert,genesenA70Kumuliert,genesenA80Kumuliert,genesenA90Kumuliert,krankA70Kumuliert,krankA80Kumuliert,krankA90Kumuliert
5913,2021-10-24,24.10.2021,17,68,5,0,0,0,0,3,43,1,16,0,,34733,34984,2545,422,423,423,0,33600,930,1144,5207,28382,412,498,3,1,3,17,176,227,9,5910.028314,5952.737470,0.000000,433.047018,71.805832,1.209124,1.217862,70.104272,84.737688,2.892652,0.000000,0.200803,0.728155,0,0.000000,0,1,0,0,0,0,0,0,3,0,1399,1340,493,81,164,87,1279,1149,401,40,30,5
5913,2021-10-25,25.10.2021,41,65,16,0,0,0,0,2,61,14,26,1,,34774,35065,2547,422,423,423,0,33700,950,1158,5233,28383,434,513,3,1,1,16,181,247,6,5917.004710,5966.520106,0.000000,433.387330,71.805832,1.206331,1.216426,73.847704,87.290027,2.722496,0.000000,0.194932,0.230415,0,0.000000,0,8,1,1,0,0,0,4,1,0,1407,1341,494,81,164,87,1283,1150,401,40,30,6
5913,2021-10-26,26.10.2021,165,60,43,0,0,0,0,3,54,55,110,0,,34939,35168,2550,422,423,423,0,33700,1000,1213,5343,28383,532,538,2,1,1,19,208,318,6,5945.080450,5984.046174,0.000000,433.897798,71.805832,1.202798,1.210681,90.522991,91.543927,3.232964,0.000000,0.185874,0.187970,0,0.000000,0,2,3,2,0,0,0,6,4,0,1409,1344,496,81,164,87,1289,1154,401,40,30,8
5913,2021-10-27,27.10.2021,134,49,38,0,0,0,0,8,56,48,83,3,,35073,35255,2558,422,423,423,0,33800,1000,1261,5426,28386,576,549,2,0,1,23,218,351,7,5967.881354,5998.849745,0.000000,435.259045,71.805832,1.199830,1.206056,98.009855,93.415643,3.913588,0.000000,0.000000,0.173611,0,0.000000,0,4,1,0,0,0,0,1,4,0,1413,1345,496,81,164,87,1290,1158,401,40,20,8
5913,2021-10-28,28.10.2021,129,39,40,0,0,0,0,4,44,40,88,1,,35202,35334,2562,422,423,423,0,33800,1100,1301,5514,28387,642,556,0,0,1,23,232,403,7,5989.831477,6012.292069,0.000000,435.939669,71.805832,1.197147,1.201636,109.240151,94.606735,3.913588,0.000000,0.000000,0.155763,0,0.000000,0,3,1,1,0,0,0,2,2,1,1416,1346,497,81,164,87,1292,1160,402,40,20,8
5913,2021-10-29,29.10.2021,85,38,31,0,0,0,0,2,42,28,55,2,,35287,35403,2564,422,423,423,0,33900,1100,1329,5569,28389,658,559,0,0,1,24,228,422,8,6004.294737,6024.032833,0.000000,436.279981,71.805832,1.194814,1.198742,111.962647,95.117203,4.083744,0.000000,0.000000,0.151976,0,0.000000,0,4,3,0,0,0,0,2,1,0,1420,1349,497,81,164,87,1294,1161,402,50,20,8
5913,2021-10-30,30.10.2021,109,15,44,0,0,0,0,0,68,35,73,1,,35396,35462,2564,422,423,423,0,34000,1100,1364,5642,28390,680,551,0,0,0,22,221,451,8,6022.841741,6034.072037,0.000000,436.279981,71.805832,1.192826,1.195050,115.706079,93.755955,3.743432,0.000000,0.000000,0.000000,0,0.000000,0,2,4,0,0,0,0,4,1,0,1422,1353,497,81,164,87,1298,1162,402,40,30,8
5913,2021-10-31,31.10.2021,56,9,18,1,0,0,0,2,47,23,32,1,,35452,35489,2566,423,423,423,0,34000,1100,1387,5674,28391,719,505,1,0,0,21,243,467,9,6032.370477,6038.666249,0.000000,436.620293,71.975988,1.191919,1.193163,122.342163,85.928780,3.573276,0.000000,0.000000,0.000000,0,0.000000,0,2,3,0,0,0,1,1,1,1,1424,1356,497,81,164,88,1299,1163,403,40,30,6
5913,2021-11-01,01.11.2021,38,8,17,0,0,0,0,2,71,15,23,0,,35490,35514,2568,423,423,423,0,34100,1000,1402,5697,28391,716,449,1,0,0,21,244,464,8,6038.836405,6042.920149,0.000000,436.960605,71.975988,1.191080,1.191885,121.831695,76.400044,3.573276,0.000000,0.000000,0.000000,0,0.000000,0,1,0,0,0,0,0,6,1,1,1425,1356,497,81,164,88,1305,1164,404,40,30,5
5913,2021-11-02,02.11.2021,65,1,46,0,1,1,0,3,77,2,56,7,,35555,35561,2571,423,424,424,0,34200,990,1404,5753,28398,616,393,1,1,1,21,191,410,15,6049.896545,6050.917481,1.538462,437.471073,71.975988,1.192317,1.192519,104.816095,66.871308,3.573276,0.000000,0.254453,0.162338,0,0.000000,0,4,6,4,0,0,0,2,1,1,1429,1362,501,81,164,88,1307,1165,405,40,30,8
5913,2021-11-03,03.11.2021,158,0,152,0,0,0,0,0,67,2,156,0,,35713,35713,2571,423,424,424,0,34200,1100,1406,5909,28398,640,458,1,1,1,13,145,483,12,6076.781193,6076.781193,0.000000,437.471073,71.975988,1.187243,1.187243,108.899839,77.931448,2.212028,0.000000,0.218341,0.156250,0,0.000000,0,4,7,6,0,0,0,1,3,0,1433,1369,507,81,164,88,1308,1168,405,40,40,14
5913,2021-11-04,04.11.2021,199,0,199,0,0,0,0,0,65,0,199,0,,35912,35912,2571,423,424,424,0,34300,1200,1406,6108,28398,710,578,1,1,1,9,105,594,11,6110.642237,6110.642237,0.000000,437.471073,71.975988,1.180664,1.180664,120.810759,98.350167,1.531404,0.000000,0.173010,0.140845,0,0.000000,0,6,3,2,0,0,0,3,0,0,1439,1372,509,81,164,88,1311,1168,405,50,40,16
5913,2021-11-05,05.11.2021,102,0,102,1,0,0,0,0,66,0,102,0,,36014,36014,2571,424,424,424,0,34400,1200,1406,6210,28398,727,611,2,1,1,7,77,641,9,6127.998149,6127.998149,0.000000,437.471073,72.146144,1.177320,1.177320,123.703411,103.965315,1.191092,0.000000,0.163666,0.137552,0,0.000000,0,3,3,0,0,0,0,0,4,0,1442,1375,509,81,164,88,1311,1172,405,50,40,16
5913,2021-11-06,06.11.2021,159,0,159,0,0,0,0,0,65,0,159,0,,36173,36173,2571,424,424,424,0,34400,1300,1406,6369,28398,777,711,2,1,1,7,42,727,8,6155.052953,6155.052953,0.000000,437.471073,72.146144,1.172145,1.172145,132.211211,120.980915,1.191092,0.000000,0.140647,0.128700,0,0.000000,0,9,11,4,0,0,0,0,2,0,1451,1386,513,81,164,88,1311,1174,405,60,50,20
5913,2021-11-07,07.11.2021,39,0,39,0,0,0,0,0,147,0,39,0,,36212,36212,2571,424,424,424,0,34600,1200,1406,6408,28398,760,723,1,1,1,5,19,734,7,6161.689037,6161.689037,0.000000,437.471073,72.146144,1.170883,1.170883,129.318559,123.022787,0.850780,0.000000,0.138313,0.131579,36173,132.211000,424,2,2,1,0,0,0,8,3,1,1453,1388,514,81,164,88,1319,1177,406,50,50,20
