kreis,datumstd,datum,anzahlM,anzahlE,anzahlEM,verstorben,verstorbenE,verstorbenM,verstorbenMOhneSterbedatum,hospitalisiert,genesen,geimpftVollst,geimpftUnvollst,geimpftKA,r,anzahlMKumuliert,anzahlEKumuliert,hospitalisiertKumuliert,verstorbenKumuliert,verstorbenEKumuliert,verstorbenMKumuliert,verstorbenMOhneSterbedatumKumuliert,genesenKumuliert,krankKumuliert,geimpftVollstKumuliert,geimpftUnvollstKumuliert,geimpftKAKumuliert,anzahlM7Tage,anzahlE7Tage,verstorben7Tage,verstorbenE7Tage,verstorbenM7Tage,hospitalisiert7Tage,geimpftVollst7Tage,geimpftUnvollst7Tage,geimpftKA7Tage,rateMKumuliert,rateEKumuliert,anteilVerstorbenM,rateHospitalisiertKumuliert,rateVerstorbenKumuliert,anteilVerstorbenEKumuliert,anteilVerstorbenMKumuliert,rateM7Tage,rateE7Tage,rateHospitalisiert7Tage,rateVerstorben7Tage,anteilVerstorbenE7Tage,anteilVerstorbenM7Tage,anzahlMKumuliertVortag,rateM7TageVortag,verstorbenKumuliertVortag,anzahlEA70,anzahlEA80,anzahlEA90,verstorbenA70,verstorbenA80,verstorbenA90,genesenA70,genesenA80,genesenA90,anzahlEA70Kumuliert,anzahlEA80Kumuliert,anzahlEA90Kumuliert,verstorbenA70Kumuliert,verstorbenA80Kumuliert,verstorbenA90Kumuliert,genesenA70Kumuliert,genesenA80Kumuliert,genesenA90Kumuliert,krankA70Kumuliert,krankA80Kumuliert,krankA90Kumuliert
5382,2021-10-24,24.10.2021,15,20,6,0,0,0,0,2,29,3,7,5,,28718,28803,1618,581,584,584,1,27100,1100,440,4300,23978,397,386,2,0,0,23,122,189,86,4783.343743,4797.501562,0.000000,269.498230,96.772850,2.027567,2.033568,66.125338,64.293150,3.830939,0.000000,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0,0,1327,1374,431,118,269,103,1147,1064,322,60,40,6
5382,2021-10-25,25.10.2021,44,18,24,0,0,0,0,2,37,14,28,2,,28762,28845,1620,581,584,584,1,27100,1100,454,4328,23980,414,392,1,0,0,20,124,209,81,4790.672496,4804.497189,0.000000,269.831355,96.772850,2.024614,2.030457,68.956902,65.292526,3.331251,0.000000,0.000000,0.000000,0,0.000000,0,1,3,0,0,0,0,0,0,0,1328,1377,431,118,269,103,1147,1064,322,60,40,6
5382,2021-10-26,26.10.2021,137,8,98,0,0,0,0,7,54,18,97,22,,28899,28951,1627,581,584,584,1,27200,1200,472,4425,24002,465,422,1,0,0,23,109,272,84,4813.491568,4822.152821,0.000000,270.997293,96.772850,2.017201,2.020831,77.451593,70.289402,3.830939,0.000000,0.000000,0.000000,0,0.000000,0,2,4,0,0,0,0,2,0,0,1330,1381,431,118,269,103,1149,1064,322,60,50,6
5382,2021-10-27,27.10.2021,200,12,165,0,0,0,0,5,57,19,146,35,,29099,29128,1632,581,584,584,1,27200,1300,491,4571,24037,616,530,1,0,0,26,114,393,109,4846.804081,4851.634395,0.000000,271.830106,96.772850,2.004944,2.006942,102.602540,88.278159,4.330627,0.000000,0.000000,0.000000,0,0.000000,0,11,6,0,0,0,0,8,6,2,1341,1387,431,118,269,103,1157,1070,324,70,50,4
5382,2021-10-28,28.10.2021,124,12,109,2,0,0,0,2,41,8,99,17,,29223,29249,1634,583,584,584,1,27300,1400,499,4670,24054,666,580,3,0,0,24,102,454,110,4867.457839,4871.788466,0.000000,272.163231,97.105975,1.996649,1.998426,110.930668,96.606288,3.997502,0.000000,0.000000,0.000000,0,0.000000,0,6,1,0,0,1,0,1,0,1,1347,1388,431,118,270,103,1158,1070,325,70,50,3
5382,2021-10-29,29.10.2021,100,14,90,0,1,1,0,2,28,7,71,22,,29323,29353,1636,583,585,585,1,27300,1500,506,4741,24076,702,629,2,1,1,24,88,493,121,4884.114095,4889.110972,1.000000,272.496356,97.105975,1.992982,1.995021,116.926921,104.767853,3.997502,0.000000,0.158983,0.142450,0,0.000000,0,5,2,1,0,0,0,1,1,0,1352,1390,432,118,270,103,1159,1071,325,80,50,4
5382,2021-10-30,30.10.2021,91,6,81,1,0,0,0,1,18,10,64,17,,29414,29440,1637,584,585,585,1,27300,1500,516,4805,24093,711,663,3,1,1,21,79,512,120,4899.271289,4903.601915,0.000000,272.662919,97.272538,1.987092,1.988849,118.425984,110.430981,3.497814,0.000000,0.150830,0.140647,0,0.000000,0,3,4,0,1,0,0,1,0,1,1355,1394,432,119,270,103,1160,1071,326,80,50,3
5382,2021-10-31,31.10.2021,30,6,26,0,0,0,0,3,22,2,24,4,,29444,29472,1640,584,585,585,1,27300,1500,518,4829,24097,726,669,3,1,1,22,78,529,119,4904.268166,4908.931918,0.000000,273.162607,97.272538,1.984935,1.986822,120.924422,111.430356,3.664376,0.000000,0.149477,0.137741,0,0.000000,0,0,1,0,0,0,0,3,2,0,1355,1395,432,119,270,103,1163,1073,326,70,50,3
5382,2021-11-01,01.11.2021,20,5,18,1,0,0,0,0,24,0,18,2,,29464,29495,1640,585,585,585,1,27400,1500,518,4847,24099,702,650,4,1,1,20,64,519,119,4907.599417,4912.762857,0.000000,273.162607,97.439101,1.983387,1.985474,116.926921,108.265667,3.331251,0.000000,0.153846,0.142450,0,0.000000,0,1,0,0,0,0,0,2,0,0,1356,1395,432,119,270,103,1165,1073,326,70,50,3
5382,2021-11-02,02.11.2021,49,2,45,0,0,0,0,1,30,1,39,9,,29513,29542,1641,585,585,585,1,27400,1600,519,4886,24108,614,591,4,1,1,14,47,461,106,4915.760983,4920.591297,0.000000,273.329169,97.439101,1.980232,1.982177,102.269415,98.438476,2.331876,0.000000,0.169205,0.162866,0,0.000000,0,2,2,0,0,0,0,2,4,0,1358,1397,432,119,270,103,1167,1077,326,70,50,3
