kreis,datumstd,datum,anzahlM,anzahlE,anzahlEM,verstorben,verstorbenE,verstorbenM,verstorbenMOhneSterbedatum,hospitalisiert,genesen,geimpftVollst,geimpftUnvollst,geimpftKA,r,anzahlMKumuliert,anzahlEKumuliert,hospitalisiertKumuliert,verstorbenKumuliert,verstorbenEKumuliert,verstorbenMKumuliert,verstorbenMOhneSterbedatumKumuliert,genesenKumuliert,krankKumuliert,geimpftVollstKumuliert,geimpftUnvollstKumuliert,geimpftKAKumuliert,anzahlM7Tage,anzahlE7Tage,verstorben7Tage,verstorbenE7Tage,verstorbenM7Tage,hospitalisiert7Tage,geimpftVollst7Tage,geimpftUnvollst7Tage,geimpftKA7Tage,rateMKumuliert,rateEKumuliert,anteilVerstorbenM,rateHospitalisiertKumuliert,rateVerstorbenKumuliert,anteilVerstorbenEKumuliert,anteilVerstorbenMKumuliert,rateM7Tage,rateE7Tage,rateHospitalisiert7Tage,rateVerstorben7Tage,anteilVerstorbenE7Tage,anteilVerstorbenM7Tage,anzahlMKumuliertVortag,rateM7TageVortag,verstorbenKumuliertVortag,anzahlEA70,anzahlEA80,anzahlEA90,verstorbenA70,verstorbenA80,verstorbenA90,genesenA70,genesenA80,genesenA90,anzahlEA70Kumuliert,anzahlEA80Kumuliert,anzahlEA90Kumuliert,verstorbenA70Kumuliert,verstorbenA80Kumuliert,verstorbenA90Kumuliert,genesenA70Kumuliert,genesenA80Kumuliert,genesenA90Kumuliert,krankA70Kumuliert,krankA80Kumuliert,krankA90Kumuliert
5370,2021-10-24,24.10.2021,0,16,0,0,0,0,0,0,2,0,0,0,,13997,14072,1340,396,396,396,0,13200,480,446,1878,11673,152,192,0,0,0,4,47,97,8,5457.813755,5487.058310,,522.502710,154.411249,2.814099,2.829178,59.268964,74.866060,1.559710,0.000000,0.000000,0.000000,0,0.000000,0,0,1,0,0,0,0,0,0,0,710,679,173,83,181,61,607,492,109,20,6,3
5370,2021-10-25,25.10.2021,38,20,25,0,0,0,0,2,22,12,24,2,,14035,14117,1342,396,396,396,0,13200,500,458,1902,11675,162,209,0,0,0,4,54,100,8,5472.630996,5504.605043,0.000000,523.282565,154.411249,2.805129,2.821518,63.168238,81.494826,1.559710,0.000000,0.000000,0.000000,0,0.000000,0,2,0,1,0,0,0,0,0,0,712,679,174,83,181,61,607,492,109,20,6,4
5370,2021-10-26,26.10.2021,71,13,40,0,0,0,0,1,34,31,36,4,,14106,14170,1343,396,396,396,0,13300,520,489,1938,11679,197,228,0,0,0,5,70,117,10,5500.315841,5525.271195,0.000000,523.672492,154.411249,2.794637,2.807316,76.815697,88.903446,1.949637,0.000000,0.000000,0.000000,0,0.000000,0,3,0,0,0,0,0,1,0,0,715,679,174,83,181,61,608,492,109,20,6,4
5370,2021-10-27,27.10.2021,53,23,29,0,0,0,0,1,27,25,22,6,,14159,14222,1344,396,396,396,0,13300,550,514,1960,11685,221,251,0,0,0,6,85,120,16,5520.981993,5545.547419,0.000000,524.062420,154.411249,2.784419,2.796808,86.173954,97.871776,2.339564,0.000000,0.000000,0.000000,0,0.000000,0,3,5,0,0,0,0,0,0,0,718,684,174,83,181,61,608,492,109,30,11,4
5370,2021-10-28,28.10.2021,46,17,27,0,0,0,0,1,42,19,24,3,,14205,14266,1345,396,396,396,0,13300,550,533,1984,11688,238,256,0,0,0,6,99,122,17,5538.918653,5562.704224,0.000000,524.452347,154.411249,2.775831,2.787751,92.802720,99.821413,2.339564,0.000000,0.000000,0.000000,0,0.000000,0,2,2,0,0,0,0,1,0,1,720,686,174,83,181,61,609,492,110,30,13,3
5370,2021-10-29,29.10.2021,34,10,21,0,0,0,0,2,13,13,18,3,,14239,14297,1347,396,396,396,0,13300,570,546,2002,11691,243,260,0,0,0,7,100,125,18,5552.176185,5574.791974,0.000000,525.232202,154.411249,2.769812,2.781094,94.752357,101.381123,2.729492,0.000000,0.000000,0.000000,0,0.000000,0,2,1,0,0,0,0,0,0,0,722,687,174,83,181,61,609,492,110,30,14,3
5370,2021-10-30,30.10.2021,0,13,0,0,0,0,0,0,7,0,0,0,,14239,14310,1347,396,396,396,0,13300,570,546,2002,11691,242,254,0,0,0,7,100,124,18,5552.176185,5579.861030,,525.232202,154.411249,2.767296,2.781094,94.362430,99.041558,2.729492,0.000000,0.000000,0.000000,0,0.000000,0,0,1,0,0,0,0,0,0,0,722,688,174,83,181,61,609,492,110,30,15,3
5370,2021-10-31,31.10.2021,0,17,0,0,0,0,0,0,12,0,0,0,,14239,14327,1347,396,396,396,0,13400,580,546,2002,11691,242,255,0,0,0,7,100,124,18,5552.176185,5586.489796,,525.232202,154.411249,2.764012,2.781094,94.362430,99.431486,2.729492,0.000000,0.000000,0.000000,0,0.000000,0,2,0,0,0,0,0,0,0,0,724,688,174,83,181,61,609,492,110,30,15,3
5370,2021-11-01,01.11.2021,1,12,1,0,0,0,0,1,24,0,0,1,,14240,14340,1348,396,396,396,0,13400,570,546,2002,11692,205,223,0,0,0,6,88,100,17,5552.566112,5591.558852,0.000000,525.622129,154.411249,2.761506,2.780899,79.935116,86.953809,2.339564,0.000000,0.000000,0.000000,0,0.000000,0,1,0,0,0,0,0,0,0,0,725,688,174,83,181,61,609,492,110,30,15,3
5370,2021-11-02,02.11.2021,68,11,37,0,0,0,0,2,35,31,31,6,,14308,14388,1350,396,396,396,0,13400,580,577,2033,11698,202,218,0,0,0,7,88,95,19,5579.081175,5610.275367,0.000000,526.401984,154.411249,2.752294,2.767682,78.765334,85.004172,2.729492,0.000000,0.000000,0.000000,0,0.000000,0,2,3,0,0,0,0,3,1,0,727,691,174,83,181,61,612,493,110,30,17,3
