kreis,datumstd,datum,anzahlM,anzahlE,anzahlEM,verstorben,verstorbenE,verstorbenM,verstorbenMOhneSterbedatum,hospitalisiert,genesen,geimpftVollst,geimpftUnvollst,geimpftKA,r,anzahlMKumuliert,anzahlEKumuliert,hospitalisiertKumuliert,verstorbenKumuliert,verstorbenEKumuliert,verstorbenMKumuliert,verstorbenMOhneSterbedatumKumuliert,genesenKumuliert,krankKumuliert,geimpftVollstKumuliert,geimpftUnvollstKumuliert,geimpftKAKumuliert,anzahlM7Tage,anzahlE7Tage,verstorben7Tage,verstorbenE7Tage,verstorbenM7Tage,hospitalisiert7Tage,geimpftVollst7Tage,geimpftUnvollst7Tage,geimpftKA7Tage,rateMKumuliert,rateEKumuliert,anteilVerstorbenM,rateHospitalisiertKumuliert,rateVerstorbenKumuliert,anteilVerstorbenEKumuliert,anteilVerstorbenMKumuliert,rateM7Tage,rateE7Tage,rateHospitalisiert7Tage,rateVerstorben7Tage,anteilVerstorbenE7Tage,anteilVerstorbenM7Tage,anzahlMKumuliertVortag,rateM7TageVortag,verstorbenKumuliertVortag,anzahlEA70,anzahlEA80,anzahlEA90,verstorbenA70,verstorbenA80,verstorbenA90,genesenA70,genesenA80,genesenA90,anzahlEA70Kumuliert,anzahlEA80Kumuliert,anzahlEA90Kumuliert,verstorbenA70Kumuliert,verstorbenA80Kumuliert,verstorbenA90Kumuliert,genesenA70Kumuliert,genesenA80Kumuliert,genesenA90Kumuliert,krankA70Kumuliert,krankA80Kumuliert,krankA90Kumuliert
5166,2021-10-22,22.10.2021,29,2,20,0,0,0,0,0,18,9,17,3,,13550,13561,625,313,314,314,0,12900,340,157,1661,11732,175,161,0,0,1,9,47,114,14,4538.816089,4542.500737,0.000000,209.354986,104.844977,2.315463,2.317343,58.619396,53.929844,3.014712,0.000000,0.000000,0.571429,13522,53.594876,313,0,1,2,0,0,0,0,0,0,649,724,295,72,133,64,570,583,224,7,8,7
5166,2021-10-23,23.10.2021,40,0,35,0,0,0,0,0,19,5,32,3,,13590,13596,625,313,314,314,0,12900,350,162,1693,11735,182,167,0,0,1,8,46,120,16,4552.214808,4554.224616,0.000000,209.354986,104.844977,2.309503,2.310522,60.964172,55.939652,2.679744,0.000000,0.000000,0.549451,13551,58.954364,313,0,3,0,0,0,0,0,0,0,649,727,295,72,133,64,570,583,224,7,11,7
5166,2021-10-24,24.10.2021,2,0,0,0,0,0,0,0,7,2,0,0,,13592,13596,625,313,314,314,0,12900,350,164,1693,11735,179,159,0,0,1,7,45,119,15,4552.884744,4554.224616,0.000000,209.354986,104.844977,2.309503,2.310182,59.959268,53.259908,2.344776,0.000000,0.000000,0.558659,13591,61.299140,313,0,0,0,0,0,0,1,0,0,649,727,295,72,133,64,571,583,224,6,11,7
5166,2021-10-25,25.10.2021,15,0,11,0,0,0,0,0,12,4,8,3,,13607,13607,625,313,314,314,0,12900,350,168,1701,11738,183,157,0,0,1,6,45,121,17,4557.909264,4557.909264,0.000000,209.354986,104.844977,2.307636,2.307636,61.299140,52.589972,2.009808,0.000000,0.000000,0.546448,13593,60.294236,313,0,0,0,0,0,0,0,0,0,649,727,295,72,133,64,571,583,224,6,11,7
5166,2021-10-26,26.10.2021,43,0,43,0,0,0,0,1,15,0,25,18,,13650,13650,626,313,314,314,0,13000,370,168,1726,11756,196,171,0,0,0,4,35,129,32,4572.312887,4572.312887,0.000000,209.689954,104.844977,2.300366,2.300366,65.653724,57.279524,1.339872,0.000000,0.000000,0.000000,13608,61.634108,313,0,1,0,0,0,0,0,1,0,649,728,295,72,133,64,571,584,224,6,11,7
5166,2021-10-27,27.10.2021,52,1,52,0,0,0,0,1,24,0,40,12,,13702,13703,627,313,314,314,0,13000,400,168,1766,11768,203,182,0,0,0,2,27,135,41,4589.731222,4590.066190,0.000000,210.024922,104.844977,2.291469,2.291636,67.998499,60.964172,0.669936,0.000000,0.000000,0.000000,13651,65.988691,313,0,3,0,0,0,0,1,1,0,649,731,295,72,133,64,572,585,224,5,13,7
5166,2021-10-28,28.10.2021,37,0,37,0,0,0,0,0,19,0,23,14,,13739,13740,627,313,314,314,0,13000,420,168,1789,11782,218,201,0,0,0,2,20,145,53,4602.125037,4602.460005,0.000000,210.024922,104.844977,2.285298,2.285465,73.023019,67.328563,0.669936,0.000000,0.000000,0.000000,13705,69.003403,313,2,1,0,0,0,0,0,0,0,651,732,295,72,133,64,572,585,224,7,14,7
5166,2021-10-29,29.10.2021,38,0,38,0,0,0,0,0,15,0,36,2,,13777,13778,627,313,314,314,0,13000,440,168,1825,11784,227,217,0,0,0,2,11,164,52,4614.853820,4615.188788,0.000000,210.024922,104.844977,2.278996,2.279161,76.037731,72.688051,0.669936,0.000000,0.000000,0.000000,13742,73.692955,313,0,1,0,0,0,0,0,0,0,651,733,295,72,133,64,572,585,224,7,15,7
5166,2021-10-30,30.10.2021,41,0,41,0,0,0,0,0,41,0,31,10,,13818,13819,627,313,314,314,0,13100,440,168,1856,11794,228,223,0,0,0,2,6,163,59,4628.587507,4628.922475,0.000000,210.024922,104.844977,2.272234,2.272398,76.372699,74.697859,0.669936,0.000000,0.000000,0.000000,13781,77.042635,313,0,1,0,0,0,0,1,0,0,651,734,295,72,133,64,573,585,224,6,16,7
5166,2021-10-31,31.10.2021,12,0,12,1,0,0,0,0,8,0,7,5,,13830,13831,627,314,314,314,0,13100,450,168,1863,11799,238,235,1,0,0,2,4,170,64,4632.607123,4632.942091,0.000000,210.024922,105.179945,2.270262,2.270427,79.722379,78.717475,0.669936,0.000000,0.000000,0.000000,13822,77.377603,313,1,0,0,0,1,0,1,1,1,652,734,295,72,134,64,574,586,225,6,14,6
5166,2021-11-01,01.11.2021,21,0,21,0,0,0,0,0,14,0,17,4,,13851,13852,627,314,314,314,0,13100,450,168,1880,11803,244,245,1,0,0,2,0,179,65,4639.641450,4639.976418,0.000000,210.024922,105.179945,2.266821,2.266984,81.732186,82.067154,0.669936,0.000000,0.000000,0.000000,13834,80.727282,314,0,0,0,0,0,0,0,0,1,652,734,295,72,134,64,574,586,226,6,14,5
5166,2021-11-02,02.11.2021,20,0,19,0,0,0,0,2,29,1,18,1,,13871,13871,629,314,314,314,0,13100,440,169,1898,11804,221,221,1,0,0,3,1,172,48,4646.340810,4646.340810,0.000000,210.694858,105.179945,2.263716,2.263716,74.027923,74.027923,1.004904,0.000000,0.000000,0.000000,13855,82.737090,314,1,1,1,0,0,0,0,0,1,653,735,296,72,134,64,574,586,227,7,15,5
5166,2021-11-03,03.11.2021,99,0,99,0,0,0,0,0,41,0,98,1,,13970,13970,629,314,314,314,0,13200,500,169,1996,11805,268,267,1,0,0,2,1,230,37,4679.502640,4679.502640,0.000000,210.694858,105.179945,2.247674,2.247674,89.771418,89.436450,0.669936,0.000000,0.000000,0.000000,13875,75.032827,314,2,3,0,0,0,0,1,1,0,655,738,296,72,134,64,575,587,227,8,17,5
5166,2021-11-04,04.11.2021,95,0,95,0,0,0,0,1,10,0,94,1,,14065,14065,630,314,314,314,0,13200,590,169,2090,11806,326,325,1,0,0,3,1,301,24,4711.324597,4711.324597,0.000000,211.029826,105.179945,2.232492,2.232492,109.199561,108.864593,1.004904,0.000000,0.000000,0.000000,13974,90.106386,314,5,7,0,0,0,0,0,0,0,660,745,296,72,134,64,575,587,227,13,20,5
