kreis,datumstd,datum,anzahlM,anzahlE,anzahlEM,verstorben,verstorbenE,verstorbenM,verstorbenMOhneSterbedatum,hospitalisiert,genesen,geimpftVollst,geimpftUnvollst,geimpftKA,r,anzahlMKumuliert,anzahlEKumuliert,hospitalisiertKumuliert,verstorbenKumuliert,verstorbenEKumuliert,verstorbenMKumuliert,verstorbenMOhneSterbedatumKumuliert,genesenKumuliert,krankKumuliert,geimpftVollstKumuliert,geimpftUnvollstKumuliert,geimpftKAKumuliert,anzahlM7Tage,anzahlE7Tage,verstorben7Tage,verstorbenE7Tage,verstorbenM7Tage,hospitalisiert7Tage,geimpftVollst7Tage,geimpftUnvollst7Tage,geimpftKA7Tage,rateMKumuliert,rateEKumuliert,anteilVerstorbenM,rateHospitalisiertKumuliert,rateVerstorbenKumuliert,anteilVerstorbenEKumuliert,anteilVerstorbenMKumuliert,rateM7Tage,rateE7Tage,rateHospitalisiert7Tage,rateVerstorben7Tage,anteilVerstorbenE7Tage,anteilVerstorbenM7Tage,anzahlMKumuliertVortag,rateM7TageVortag,verstorbenKumuliertVortag,anzahlEA70,anzahlEA80,anzahlEA90,verstorbenA70,verstorbenA80,verstorbenA90,genesenA70,genesenA80,genesenA90,anzahlEA70Kumuliert,anzahlEA80Kumuliert,anzahlEA90Kumuliert,verstorbenA70Kumuliert,verstorbenA80Kumuliert,verstorbenA90Kumuliert,genesenA70Kumuliert,genesenA80Kumuliert,genesenA90Kumuliert,krankA70Kumuliert,krankA80Kumuliert,krankA90Kumuliert
5758,2021-10-24,24.10.2021,29,27,6,0,0,0,0,1,17,15,13,1,,13826,13909,790,195,199,199,0,13300,400,473,2138,11215,220,234,1,3,3,26,83,128,9,5518.325903,5551.453420,0.000000,315.310101,77.829709,1.430728,1.439317,87.807876,93.395650,10.377294,0.000000,1.282051,1.363636,0,0.000000,0,0,4,0,0,0,0,1,0,0,520,532,209,39,72,54,465,446,152,16,14,3
5758,2021-10-25,25.10.2021,26,29,9,0,0,0,0,1,26,5,15,6,,13852,13947,791,195,199,199,0,13300,420,478,2153,11221,236,240,1,3,3,27,84,137,15,5528.703197,5566.620235,0.000000,315.709228,77.829709,1.426830,1.436616,94.193904,95.790411,10.776421,0.000000,1.250000,1.271186,0,0.000000,0,0,0,0,0,0,0,1,0,0,520,532,209,39,72,54,466,446,152,15,14,3
5758,2021-10-26,26.10.2021,47,15,10,1,0,0,0,3,14,10,32,5,,13899,13972,794,196,199,199,0,13400,430,488,2185,11226,264,239,2,2,2,26,84,162,18,5547.462153,5576.598403,0.000000,316.906608,78.228835,1.424277,1.431758,105.369452,95.391284,10.377294,0.000000,0.836820,0.757576,0,0.000000,0,1,1,0,0,0,0,1,1,0,521,533,209,39,72,54,467,447,152,15,14,3
5758,2021-10-27,27.10.2021,83,24,27,0,0,0,0,2,20,11,60,12,,13982,14023,796,196,199,199,0,13400,460,499,2245,11238,301,251,2,2,2,26,83,188,30,5580.589670,5596.953865,0.000000,317.704862,78.228835,1.419097,1.423258,120.137140,100.180804,10.377294,0.000000,0.796813,0.664452,0,0.000000,0,1,1,1,0,0,0,1,1,0,522,534,210,39,72,54,468,448,152,15,14,4
5758,2021-10-28,28.10.2021,51,7,35,0,0,0,0,4,27,4,43,4,,14033,14065,800,196,199,199,0,13400,470,503,2288,11242,320,254,1,2,2,26,80,208,32,5600.945132,5613.717187,0.000000,319.301369,78.228835,1.414860,1.418086,127.720547,101.378185,10.377294,0.000000,0.787402,0.625000,0,0.000000,0,2,2,0,0,0,0,1,1,0,524,536,210,39,72,54,469,449,152,16,15,4
5758,2021-10-29,29.10.2021,47,13,30,1,0,0,0,0,19,4,41,2,,14080,14108,800,197,199,199,0,13400,490,507,2329,11244,320,260,2,1,1,18,61,228,31,5619.704087,5630.879635,0.000000,319.301369,78.627962,1.410547,1.413352,127.720547,103.772945,7.184281,0.000000,0.384615,0.312500,0,0.000000,0,0,1,0,0,1,0,0,0,0,524,537,210,39,73,54,469,449,152,16,15,4
5758,2021-10-30,30.10.2021,67,7,54,0,0,0,0,4,29,4,58,5,,14147,14169,804,197,199,199,0,13400,530,511,2387,11249,350,293,2,0,0,15,53,262,35,5646.445577,5655.226365,0.000000,320.897875,78.627962,1.404475,1.406659,139.694349,116.944126,5.986901,0.000000,0.000000,0.000000,0,0.000000,0,2,1,0,0,0,0,2,0,0,526,538,210,39,73,54,471,449,152,16,16,4
5758,2021-10-31,31.10.2021,27,4,22,0,0,0,0,3,13,1,26,0,,14174,14195,807,197,199,199,0,13500,540,512,2413,11249,348,286,2,0,0,17,39,275,34,5657.221998,5665.603659,0.000000,322.095256,78.627962,1.401902,1.403979,138.896095,114.150239,6.785154,0.000000,0.000000,0.000000,0,0.000000,0,1,3,0,0,0,0,0,0,0,527,541,210,39,73,54,471,449,152,17,19,4
5758,2021-11-01,01.11.2021,29,8,23,0,0,0,0,0,30,3,26,0,,14203,14226,807,197,199,199,0,13500,540,515,2439,11249,351,279,2,0,0,16,37,286,28,5668.796673,5677.976587,0.000000,322.095256,78.627962,1.398847,1.401112,140.093475,111.356352,6.386027,0.000000,0.000000,0.000000,0,0.000000,0,1,0,1,0,0,0,0,0,0,528,541,211,39,73,54,471,449,152,18,19,5
5758,2021-11-02,02.11.2021,34,8,27,1,0,0,0,0,25,3,28,3,,14237,14261,807,198,199,199,0,13500,550,518,2467,11252,338,289,2,0,0,13,30,282,26,5682.366981,5691.946022,0.000000,322.095256,79.027089,1.395414,1.397766,134.904828,115.347619,5.188647,0.000000,0.000000,0.000000,0,0.000000,0,0,2,0,0,0,1,0,0,0,528,543,211,39,73,55,471,449,152,18,20,4
