kreis,datumstd,datum,anzahlM,anzahlE,anzahlEM,verstorben,verstorbenE,verstorbenM,verstorbenMOhneSterbedatum,hospitalisiert,genesen,geimpftVollst,geimpftUnvollst,geimpftKA,r,anzahlMKumuliert,anzahlEKumuliert,hospitalisiertKumuliert,verstorbenKumuliert,verstorbenEKumuliert,verstorbenMKumuliert,verstorbenMOhneSterbedatumKumuliert,genesenKumuliert,krankKumuliert,geimpftVollstKumuliert,geimpftUnvollstKumuliert,geimpftKAKumuliert,anzahlM7Tage,anzahlE7Tage,verstorben7Tage,verstorbenE7Tage,verstorbenM7Tage,hospitalisiert7Tage,geimpftVollst7Tage,geimpftUnvollst7Tage,geimpftKA7Tage,rateMKumuliert,rateEKumuliert,anteilVerstorbenM,rateHospitalisiertKumuliert,rateVerstorbenKumuliert,anteilVerstorbenEKumuliert,anteilVerstorbenMKumuliert,rateM7Tage,rateE7Tage,rateHospitalisiert7Tage,rateVerstorben7Tage,anteilVerstorbenE7Tage,anteilVerstorbenM7Tage,anzahlMKumuliertVortag,rateM7TageVortag,verstorbenKumuliertVortag,anzahlEA70,anzahlEA80,anzahlEA90,verstorbenA70,verstorbenA80,verstorbenA90,genesenA70,genesenA80,genesenA90,anzahlEA70Kumuliert,anzahlEA80Kumuliert,anzahlEA90Kumuliert,verstorbenA70Kumuliert,verstorbenA80Kumuliert,verstorbenA90Kumuliert,genesenA70Kumuliert,genesenA80Kumuliert,genesenA90Kumuliert,krankA70Kumuliert,krankA80Kumuliert,krankA90Kumuliert
5774,2021-10-24,24.10.2021,0,32,0,0,0,0,0,0,18,0,0,0,,13055,13182,770,163,164,164,0,12700,330,555,1960,10540,131,199,1,1,1,12,61,67,3,4234.031167,4275.220134,,249.728380,52.864579,1.244121,1.256224,42.486257,64.540192,3.891871,0.000000,0.502513,0.763359,0,0.000000,0,3,0,0,0,0,0,0,0,0,520,457,171,27,72,44,465,366,125,30,19,2
5774,2021-10-25,25.10.2021,24,47,4,0,1,0,0,6,17,8,16,0,,13079,13233,776,163,165,164,0,12700,370,563,1976,10540,147,237,1,2,1,18,64,80,3,4241.814909,4291.760585,0.000000,251.674315,52.864579,1.246883,1.253918,47.675418,76.864449,5.837806,0.000000,0.843882,0.680272,0,0.000000,0,3,5,0,0,0,0,2,1,0,523,462,171,27,72,44,467,367,125,30,20,2
5774,2021-10-26,26.10.2021,68,38,17,0,0,1,0,5,16,29,39,0,,13147,13288,781,163,165,165,0,12700,410,592,2015,10540,189,255,1,2,2,19,81,106,2,4263.868844,4309.598326,1.470588,253.295928,52.864579,1.241722,1.255039,61.296966,82.702256,6.162129,0.000000,0.784314,1.058201,0,0.000000,0,1,2,1,0,0,0,0,1,0,524,464,172,27,72,44,467,368,125,30,20,3
5774,2021-10-27,27.10.2021,72,41,11,0,0,0,0,6,24,32,39,1,,13219,13340,787,163,165,165,0,12700,430,624,2054,10541,240,279,1,2,2,24,103,134,3,4287.220069,4326.463100,0.000000,255.241864,52.864579,1.236882,1.248203,77.837417,90.485997,7.783742,0.000000,0.716846,0.833333,0,0.000000,0,1,2,0,0,0,0,3,0,0,525,466,172,27,72,44,470,368,125,30,30,3
5774,2021-10-28,28.10.2021,59,34,10,1,0,0,0,2,15,21,34,4,,13278,13384,789,164,165,165,0,12800,460,645,2088,10545,278,298,2,1,1,23,115,157,6,4306.355101,4340.733293,0.000000,255.890509,53.188902,1.232815,1.242657,90.161675,96.648126,7.459419,0.000000,0.335570,0.359712,0,0.000000,0,2,0,1,0,1,0,1,0,0,527,466,173,27,73,44,471,368,125,30,30,4
5774,2021-10-29,29.10.2021,43,30,9,0,0,0,0,3,14,11,29,3,,13321,13423,792,164,165,165,0,12800,490,656,2117,10548,298,309,1,1,1,25,113,176,9,4320.300971,4353.381874,0.000000,256.863476,53.188902,1.229233,1.238646,96.648126,100.215675,8.108064,0.000000,0.323625,0.335570,0,0.000000,0,0,2,1,0,0,0,3,0,0,527,468,174,27,73,44,474,368,125,30,30,5
5774,2021-10-30,30.10.2021,51,27,5,0,0,0,0,1,13,26,25,0,,13372,13455,793,164,165,165,0,12800,510,682,2142,10548,317,305,1,1,1,23,127,182,8,4336.841422,4363.760196,0.000000,257.187799,53.188902,1.226310,1.233922,102.810255,98.918384,7.459419,0.000000,0.327869,0.315457,0,0.000000,0,0,0,1,0,0,0,0,0,0,527,468,175,27,73,44,474,368,125,30,30,6
5774,2021-10-31,31.10.2021,0,27,0,0,0,0,0,0,14,0,0,0,,13372,13482,793,164,165,165,0,12800,520,682,2142,10548,317,300,1,1,1,23,127,182,8,4336.841422,4372.516905,,257.187799,53.188902,1.223854,1.233922,102.810255,97.296771,7.459419,0.000000,0.333333,0.315457,0,0.000000,0,0,0,0,0,0,0,2,0,0,527,468,175,27,73,44,476,368,125,20,30,6
5774,2021-11-01,01.11.2021,0,37,0,0,0,0,0,0,13,0,0,0,,13372,13519,793,164,165,165,0,12800,540,682,2142,10548,293,286,1,0,1,17,119,166,8,4336.841422,4384.516840,,257.187799,53.188902,1.220504,1.233922,95.026513,92.756255,5.513484,0.000000,0.000000,0.341297,0,0.000000,0,2,1,0,0,0,0,2,2,0,529,469,175,27,73,44,478,370,125,20,30,6
5774,2021-11-02,02.11.2021,24,38,2,1,0,0,0,2,34,9,14,1,,13396,13559,795,165,165,165,0,12800,550,691,2156,10549,249,271,2,0,0,14,99,141,9,4344.625164,4397.489743,0.000000,257.836444,53.513224,1.216904,1.231711,80.756320,87.891417,4.540516,0.000000,0.000000,0.000000,0,0.000000,0,1,0,0,0,0,0,1,3,1,530,469,175,27,73,44,479,373,126,20,20,5
