kreis,datumstd,datum,anzahlM,anzahlE,anzahlEM,verstorben,verstorbenE,verstorbenM,verstorbenMOhneSterbedatum,hospitalisiert,genesen,geimpftVollst,geimpftUnvollst,geimpftKA,r,anzahlMKumuliert,anzahlEKumuliert,hospitalisiertKumuliert,verstorbenKumuliert,verstorbenEKumuliert,verstorbenMKumuliert,verstorbenMOhneSterbedatumKumuliert,genesenKumuliert,krankKumuliert,geimpftVollstKumuliert,geimpftUnvollstKumuliert,geimpftKAKumuliert,anzahlM7Tage,anzahlE7Tage,verstorben7Tage,verstorbenE7Tage,verstorbenM7Tage,hospitalisiert7Tage,geimpftVollst7Tage,geimpftUnvollst7Tage,geimpftKA7Tage,rateMKumuliert,rateEKumuliert,anteilVerstorbenM,rateHospitalisiertKumuliert,rateVerstorbenKumuliert,anteilVerstorbenEKumuliert,anteilVerstorbenMKumuliert,rateM7Tage,rateE7Tage,rateHospitalisiert7Tage,rateVerstorben7Tage,anteilVerstorbenE7Tage,anteilVerstorbenM7Tage,anzahlMKumuliertVortag,rateM7TageVortag,verstorbenKumuliertVortag,anzahlEA70,anzahlEA80,anzahlEA90,verstorbenA70,verstorbenA80,verstorbenA90,genesenA70,genesenA80,genesenA90,anzahlEA70Kumuliert,anzahlEA80Kumuliert,anzahlEA90Kumuliert,verstorbenA70Kumuliert,verstorbenA80Kumuliert,verstorbenA90Kumuliert,genesenA70Kumuliert,genesenA80Kumuliert,genesenA90Kumuliert,krankA70Kumuliert,krankA80Kumuliert,krankA90Kumuliert
5111,2021-10-24,24.10.2021,61,68,8,0,0,1,0,2,46,32,27,2,,33466,33735,2535,488,495,495,8,32000,1200,2009,6105,25352,658,715,3,6,8,69,345,303,10,5393.192517,5436.543045,1.639344,408.526356,78.643338,1.467319,1.479113,106.039583,115.225382,11.119652,0.000000,0.839161,1.215805,0,0.000000,0,6,2,1,0,0,0,1,0,0,1417,1227,448,126,171,87,1232,1016,340,60,40,20
5111,2021-10-25,25.10.2021,75,108,19,0,0,0,0,5,66,33,42,0,,33541,33862,2540,488,495,495,8,32100,1300,2042,6147,25352,691,741,2,6,8,64,357,325,9,5405.279095,5457.009652,0.000000,409.332128,78.643338,1.461816,1.475806,111.357677,119.415396,10.313880,0.000000,0.809717,1.157742,0,0.000000,0,5,1,0,0,0,0,1,1,0,1422,1228,448,126,171,87,1233,1017,340,60,40,20
5111,2021-10-26,26.10.2021,178,95,34,1,0,0,0,8,91,94,80,4,,33719,33991,2548,489,495,495,8,32200,1300,2136,6227,25356,751,743,3,5,5,62,400,339,12,5433.964575,5477.798567,0.000000,410.621363,78.804492,1.456268,1.468015,121.026940,119.737705,9.991572,0.000000,0.672948,0.665779,0,0.000000,0,3,2,0,0,1,0,3,2,0,1425,1230,448,126,172,87,1236,1019,340,60,40,20
5111,2021-10-27,27.10.2021,151,94,48,1,0,0,0,7,66,64,79,8,,33870,34133,2555,490,495,495,8,32200,1400,2200,6306,25364,794,758,4,3,5,53,405,372,17,5458.298887,5500.682489,0.000000,411.749444,78.965647,1.450209,1.461470,127.956579,122.155021,8.541182,0.000000,0.395778,0.629723,0,0.000000,0,7,2,4,0,1,0,4,0,0,1432,1232,452,126,173,87,1240,1019,340,70,40,30
5111,2021-10-28,28.10.2021,139,63,37,1,0,0,0,9,59,64,67,8,,34009,34233,2564,491,495,495,8,32300,1500,2264,6373,25372,823,764,5,3,3,50,408,392,23,5480.699346,5516.797927,0.000000,413.199833,79.126801,1.445973,1.455497,132.630056,123.121947,8.057719,0.000000,0.392670,0.364520,0,0.000000,0,7,5,1,0,1,0,1,0,0,1439,1237,453,126,174,87,1241,1019,340,70,40,30
5111,2021-10-29,29.10.2021,113,90,33,2,1,0,0,3,77,47,60,6,,34122,34356,2567,493,496,495,8,32400,1500,2311,6433,25378,838,795,6,3,3,46,400,410,28,5498.909791,5536.619916,0.000000,413.683296,79.449110,1.443707,1.450677,135.047371,128.117733,7.413102,0.000000,0.377358,0.357995,0,0.000000,0,7,4,1,0,1,1,3,1,1,1446,1241,454,126,175,88,1244,1020,341,80,50,30
5111,2021-10-30,30.10.2021,141,92,38,2,0,0,0,11,49,71,66,4,,34263,34486,2578,495,496,495,8,32400,1600,2382,6499,25382,858,827,7,1,1,45,405,421,32,5521.632558,5557.569985,0.000000,415.455994,79.771419,1.438265,1.444707,138.270459,133.274673,7.251947,0.000000,0.120919,0.116550,0,0.000000,0,5,6,2,0,1,0,1,1,1,1451,1247,456,126,176,88,1245,1021,342,80,50,30
5111,2021-10-31,31.10.2021,50,59,9,0,0,0,0,1,75,35,15,0,,34313,34554,2579,495,496,495,8,32500,1600,2417,6514,25382,847,819,7,1,0,44,408,409,30,5529.690277,5568.528483,0.000000,415.617149,79.771419,1.435434,1.442602,136.497761,131.985438,7.090793,0.000000,0.122100,0.000000,0,0.000000,0,3,4,1,0,0,0,2,0,2,1454,1251,457,126,176,88,1247,1021,344,80,50,30
5111,2021-11-01,01.11.2021,43,92,3,1,0,1,0,8,95,22,20,1,,34356,34649,2587,496,496,496,8,32600,1600,2439,6534,25383,815,787,8,1,1,47,397,387,31,5536.619916,5583.838149,2.325581,416.906384,79.932573,1.431499,1.443707,131.340821,126.828498,7.574256,0.000000,0.127065,0.122699,0,0.000000,0,4,2,0,0,0,1,2,3,1,1458,1253,457,126,176,89,1249,1024,345,80,50,20
5111,2021-11-02,02.11.2021,85,105,16,0,0,0,0,8,124,43,40,2,,34441,34770,2595,496,496,496,8,32700,1600,2482,6574,25385,722,779,7,1,1,47,346,347,29,5550.318038,5603.337830,0.000000,418.195619,79.932573,1.426517,1.440144,116.353463,125.539263,7.574256,0.000000,0.128370,0.138504,0,0.000000,0,3,3,1,0,0,0,6,1,1,1461,1256,458,126,176,89,1255,1025,346,80,60,20
