kreis,datumstd,datum,anzahlM,anzahlE,anzahlEM,verstorben,verstorbenE,verstorbenM,verstorbenMOhneSterbedatum,hospitalisiert,genesen,geimpftVollst,geimpftUnvollst,geimpftKA,r,anzahlMKumuliert,anzahlEKumuliert,hospitalisiertKumuliert,verstorbenKumuliert,verstorbenEKumuliert,verstorbenMKumuliert,verstorbenMOhneSterbedatumKumuliert,genesenKumuliert,krankKumuliert,geimpftVollstKumuliert,geimpftUnvollstKumuliert,geimpftKAKumuliert,anzahlM7Tage,anzahlE7Tage,verstorben7Tage,verstorbenE7Tage,verstorbenM7Tage,hospitalisiert7Tage,geimpftVollst7Tage,geimpftUnvollst7Tage,geimpftKA7Tage,rateMKumuliert,rateEKumuliert,anteilVerstorbenM,rateHospitalisiertKumuliert,rateVerstorbenKumuliert,anteilVerstorbenEKumuliert,anteilVerstorbenMKumuliert,rateM7Tage,rateE7Tage,rateHospitalisiert7Tage,rateVerstorben7Tage,anteilVerstorbenE7Tage,anteilVerstorbenM7Tage,anzahlMKumuliertVortag,rateM7TageVortag,verstorbenKumuliertVortag,anzahlEA70,anzahlEA80,anzahlEA90,verstorbenA70,verstorbenA80,verstorbenA90,genesenA70,genesenA80,genesenA90,anzahlEA70Kumuliert,anzahlEA80Kumuliert,anzahlEA90Kumuliert,verstorbenA70Kumuliert,verstorbenA80Kumuliert,verstorbenA90Kumuliert,genesenA70Kumuliert,genesenA80Kumuliert,genesenA90Kumuliert,krankA70Kumuliert,krankA80Kumuliert,krankA90Kumuliert
5558,2021-10-22,22.10.2021,27,10,5,0,0,0,0,0,1,4,15,8,,6678,6708,514,103,103,103,0,6400,210,109,708,5861,93,91,0,0,0,1,21,49,23,3025.662402,3039.254775,0.000000,232.882671,46.667150,1.535480,1.542378,42.136359,41.230200,0.453079,0.000000,0.000000,0.000000,6651,34.434014,103,1,1,0,0,0,0,0,0,0,264,256,84,29,37,14,226,216,70,9,3,0
5558,2021-10-23,23.10.2021,16,11,3,0,0,0,0,0,5,6,4,6,,6694,6722,514,103,103,103,0,6400,210,115,712,5867,100,94,0,0,0,1,27,45,28,3032.911668,3045.597883,0.000000,232.882671,46.667150,1.532282,1.538691,45.307913,42.589438,0.453079,0.000000,0.000000,0.000000,6678,42.136359,103,0,0,0,0,0,0,1,0,0,264,256,84,29,37,14,227,216,70,8,3,0
5558,2021-10-24,24.10.2021,0,15,0,0,0,0,0,0,4,0,0,0,,6694,6737,514,103,103,103,0,6400,230,115,712,5867,100,99,0,0,0,1,27,45,28,3032.911668,3052.394070,,232.882671,46.667150,1.528870,1.538691,45.307913,44.854833,0.453079,0.000000,0.000000,0.000000,6694,45.307913,103,1,0,0,0,0,0,0,0,0,265,256,84,29,37,14,227,216,70,9,3,0
5558,2021-10-25,25.10.2021,12,13,4,0,0,0,0,0,4,3,5,4,,6706,6754,514,103,103,103,0,6400,240,118,717,5871,103,107,0,0,0,1,28,47,28,3038.348617,3060.096415,0.000000,232.882671,46.667150,1.525022,1.535938,46.667150,48.479466,0.453079,0.000000,0.000000,0.000000,6694,45.307913,103,1,1,0,0,0,0,0,0,0,266,257,84,29,37,14,227,216,70,10,4,0
5558,2021-10-26,26.10.2021,24,13,5,0,0,0,0,1,3,4,9,11,,6730,6772,515,103,103,103,0,6400,250,122,726,5882,113,112,0,0,0,1,28,49,36,3049.222516,3068.251840,0.000000,233.335750,46.667150,1.520969,1.530461,51.197941,50.744862,0.453079,0.000000,0.000000,0.000000,6706,46.667150,103,2,1,0,0,0,0,0,0,0,268,258,84,29,37,14,227,216,70,12,5,0
5558,2021-10-27,27.10.2021,24,16,7,0,0,0,0,0,8,6,15,3,,6754,6795,515,103,103,103,0,6400,270,128,741,5885,117,118,0,0,0,1,30,51,36,3060.096415,3078.672659,0.000000,233.335750,46.667150,1.515820,1.525022,53.010258,53.463337,0.453079,0.000000,0.000000,0.000000,6730,51.197941,103,1,0,0,0,0,0,0,0,0,269,258,84,29,37,14,227,216,70,13,5,0
5558,2021-10-28,28.10.2021,17,11,5,0,0,0,0,0,8,5,7,5,,6771,6811,515,103,103,103,0,6400,280,133,748,5890,120,118,0,0,0,1,28,55,37,3067.798760,3085.921925,0.000000,233.335750,46.667150,1.512260,1.521193,54.369495,53.463337,0.453079,0.000000,0.000000,0.000000,6754,53.010258,103,1,2,0,0,0,0,0,0,0,270,260,84,29,37,14,227,216,70,14,7,0
5558,2021-10-29,29.10.2021,25,11,8,0,0,0,0,1,10,4,15,6,,6796,6830,516,103,103,103,0,6400,290,137,763,5896,118,122,0,0,0,2,28,55,35,3079.125739,3094.530429,0.000000,233.788829,46.667150,1.508053,1.515597,53.463337,55.275653,0.906158,0.000000,0.000000,0.000000,6771,54.369495,103,2,0,0,0,0,0,1,0,0,272,260,84,29,37,14,228,216,70,15,7,0
5558,2021-10-30,30.10.2021,25,12,4,0,0,0,0,0,6,4,13,8,,6821,6846,516,103,103,103,0,6400,300,141,776,5904,127,124,0,0,0,2,26,64,37,3090.452717,3101.779695,0.000000,233.788829,46.667150,1.504528,1.510043,57.541049,56.181812,0.906158,0.000000,0.000000,0.000000,6796,53.463337,103,0,0,0,0,0,0,0,0,0,272,260,84,29,37,14,228,216,70,15,7,0
5558,2021-10-31,31.10.2021,0,11,0,0,0,0,0,0,9,0,0,0,,6821,6857,516,103,103,103,0,6500,300,141,776,5904,127,120,0,0,0,2,26,64,37,3090.452717,3106.763565,,233.788829,46.667150,1.502115,1.510043,57.541049,54.369495,0.906158,0.000000,0.000000,0.000000,6821,57.541049,103,1,0,0,0,0,0,1,0,0,273,260,84,29,37,14,229,216,70,15,7,0
