kreis,datumstd,datum,anzahlM,anzahlE,anzahlEM,verstorben,verstorbenE,verstorbenM,verstorbenMOhneSterbedatum,hospitalisiert,genesen,geimpftVollst,geimpftUnvollst,geimpftKA,r,anzahlMKumuliert,anzahlEKumuliert,hospitalisiertKumuliert,verstorbenKumuliert,verstorbenEKumuliert,verstorbenMKumuliert,verstorbenMOhneSterbedatumKumuliert,genesenKumuliert,krankKumuliert,geimpftVollstKumuliert,geimpftUnvollstKumuliert,geimpftKAKumuliert,anzahlM7Tage,anzahlE7Tage,verstorben7Tage,verstorbenE7Tage,verstorbenM7Tage,hospitalisiert7Tage,geimpftVollst7Tage,geimpftUnvollst7Tage,geimpftKA7Tage,rateMKumuliert,rateEKumuliert,anteilVerstorbenM,rateHospitalisiertKumuliert,rateVerstorbenKumuliert,anteilVerstorbenEKumuliert,anteilVerstorbenMKumuliert,rateM7Tage,rateE7Tage,rateHospitalisiert7Tage,rateVerstorben7Tage,anteilVerstorbenE7Tage,anteilVerstorbenM7Tage,anzahlMKumuliertVortag,rateM7TageVortag,verstorbenKumuliertVortag,anzahlEA70,anzahlEA80,anzahlEA90,verstorbenA70,verstorbenA80,verstorbenA90,genesenA70,genesenA80,genesenA90,anzahlEA70Kumuliert,anzahlEA80Kumuliert,anzahlEA90Kumuliert,verstorbenA70Kumuliert,verstorbenA80Kumuliert,verstorbenA90Kumuliert,genesenA70Kumuliert,genesenA80Kumuliert,genesenA90Kumuliert,krankA70Kumuliert,krankA80Kumuliert,krankA90Kumuliert
5362,2021-10-24,24.10.2021,12,45,1,0,0,0,0,2,33,8,4,0,,24653,24843,1605,432,435,435,0,23700,720,978,3388,20287,339,388,3,1,2,18,174,159,6,5249.664084,5290.123102,0.000000,341.772233,91.991031,1.750996,1.764491,72.187406,82.621574,3.832960,0.000000,0.257732,0.589971,0,0.000000,0,0,0,0,0,0,0,0,0,0,1101,1058,245,115,188,59,956,850,182,30,20,4
5362,2021-10-25,25.10.2021,69,68,14,2,0,0,0,2,37,36,31,2,,24722,24925,1607,434,435,435,0,23700,760,1014,3419,20289,369,410,5,1,2,19,195,167,7,5264.357096,5307.584362,0.000000,342.198117,92.416915,1.745236,1.759566,78.575672,87.306302,4.045902,0.000000,0.243902,0.542005,0,0.000000,0,4,1,0,1,0,1,1,0,0,1105,1059,245,116,188,60,957,850,182,30,20,3
5362,2021-10-26,26.10.2021,80,70,20,0,0,0,0,4,47,26,53,1,,24802,25015,1611,434,435,435,0,23800,800,1040,3472,20290,382,453,5,1,2,21,181,194,7,5281.392472,5326.749160,0.000000,343.049886,92.416915,1.738957,1.753891,81.343921,96.462817,4.471786,0.000000,0.220751,0.523560,0,0.000000,0,3,3,1,0,0,0,0,0,0,1108,1062,246,116,188,60,957,850,182,40,20,4
5362,2021-10-27,27.10.2021,94,66,30,0,0,0,0,5,45,45,47,2,,24896,25111,1616,434,435,435,0,23800,860,1085,3519,20292,419,485,3,1,1,22,204,207,8,5301.409039,5347.191612,0.000000,344.114597,92.416915,1.732309,1.747269,89.222782,103.276968,4.684728,0.000000,0.206186,0.238663,0,0.000000,0,1,3,0,0,0,0,0,0,0,1109,1065,246,116,188,60,957,850,182,40,30,4
5362,2021-10-28,28.10.2021,103,58,14,0,0,0,0,3,29,56,44,3,,24999,25183,1619,434,435,435,0,23900,900,1141,3563,20295,468,509,3,0,0,21,231,226,11,5323.342085,5362.523450,0.000000,344.753424,92.416915,1.727356,1.740070,99.656950,108.387580,4.471786,0.000000,0.000000,0.000000,0,0.000000,0,1,1,0,0,0,0,2,1,0,1110,1066,246,116,188,60,959,851,182,40,30,4
5362,2021-10-29,29.10.2021,114,54,11,0,0,0,0,3,50,60,50,4,,25113,25248,1622,434,435,435,0,23900,910,1201,3613,20299,509,519,2,0,0,19,252,245,12,5347.617496,5376.364693,0.000000,345.392250,92.416915,1.722909,1.732171,108.387580,110.517002,4.045902,0.000000,0.000000,0.000000,0,0.000000,0,6,1,0,0,0,0,1,2,0,1116,1067,246,116,188,60,960,853,182,40,30,4
5362,2021-10-30,30.10.2021,68,54,5,0,0,0,0,4,40,31,35,2,,25181,25307,1626,434,435,435,0,23900,930,1232,3648,20301,540,510,2,0,0,23,262,264,14,5362.097566,5388.928283,0.000000,346.244019,92.416915,1.718892,1.727493,114.988789,108.600523,4.897671,0.000000,0.000000,0.000000,0,0.000000,0,5,0,0,0,0,0,2,3,1,1121,1067,246,116,188,60,962,856,183,40,20,3
5362,2021-10-31,31.10.2021,56,56,5,0,0,0,0,0,31,29,27,0,,25237,25368,1626,434,435,435,0,24000,960,1261,3675,20301,584,525,2,0,0,21,283,287,14,5374.022329,5401.917757,0.000000,346.244019,92.416915,1.714759,1.723660,124.358245,111.794656,4.471786,0.000000,0.000000,0.000000,0,0.000000,0,2,2,1,0,0,0,2,0,0,1123,1069,247,116,188,60,964,856,183,40,30,4
5362,2021-11-01,01.11.2021,18,59,4,0,0,0,0,1,59,9,9,0,,25255,25431,1627,434,435,435,0,24000,970,1270,3684,20301,533,506,0,0,0,20,256,265,12,5377.855289,5415.333116,0.000000,346.456961,92.416915,1.710511,1.722431,113.498193,107.748754,4.258844,0.000000,0.000000,0.000000,0,0.000000,0,3,0,0,0,0,0,0,1,0,1126,1069,247,116,188,60,964,857,183,50,20,4
5362,2021-11-02,02.11.2021,69,64,10,1,0,0,0,6,49,38,29,2,,25324,25505,1633,435,435,435,0,24100,990,1308,3713,20303,522,490,1,0,0,22,268,241,13,5392.548301,5431.090839,0.000000,347.734614,92.629857,1.705548,1.717738,111.155829,104.341679,4.684728,0.000000,0.000000,0.000000,0,0.000000,0,1,1,2,1,0,0,1,0,1,1127,1070,249,117,188,60,965,857,184,50,30,5
