kreis,datumstd,datum,anzahlM,anzahlE,anzahlEM,verstorben,verstorbenE,verstorbenM,verstorbenMOhneSterbedatum,hospitalisiert,genesen,geimpftVollst,geimpftUnvollst,geimpftKA,r,anzahlMKumuliert,anzahlEKumuliert,hospitalisiertKumuliert,verstorbenKumuliert,verstorbenEKumuliert,verstorbenMKumuliert,verstorbenMOhneSterbedatumKumuliert,genesenKumuliert,krankKumuliert,geimpftVollstKumuliert,geimpftUnvollstKumuliert,geimpftKAKumuliert,anzahlM7Tage,anzahlE7Tage,verstorben7Tage,verstorbenE7Tage,verstorbenM7Tage,hospitalisiert7Tage,geimpftVollst7Tage,geimpftUnvollst7Tage,geimpftKA7Tage,rateMKumuliert,rateEKumuliert,anteilVerstorbenM,rateHospitalisiertKumuliert,rateVerstorbenKumuliert,anteilVerstorbenEKumuliert,anteilVerstorbenMKumuliert,rateM7Tage,rateE7Tage,rateHospitalisiert7Tage,rateVerstorben7Tage,anteilVerstorbenE7Tage,anteilVerstorbenM7Tage,anzahlMKumuliertVortag,rateM7TageVortag,verstorbenKumuliertVortag,anzahlEA70,anzahlEA80,anzahlEA90,verstorbenA70,verstorbenA80,verstorbenA90,genesenA70,genesenA80,genesenA90,anzahlEA70Kumuliert,anzahlEA80Kumuliert,anzahlEA90Kumuliert,verstorbenA70Kumuliert,verstorbenA80Kumuliert,verstorbenA90Kumuliert,genesenA70Kumuliert,genesenA80Kumuliert,genesenA90Kumuliert,krankA70Kumuliert,krankA80Kumuliert,krankA90Kumuliert
5766,2021-10-24,24.10.2021,0,58,0,0,0,0,0,0,33,0,0,0,,21915,22147,1513,426,427,427,1,20900,850,706,3997,17212,402,426,4,0,1,30,100,298,4,6316.108021,6382.972591,,436.060755,122.777185,1.928026,1.948437,115.860161,122.777185,8.646281,0.000000,0.000000,0.248756,0,0.000000,0,1,1,0,0,0,0,0,0,0,814,1060,369,68,197,83,712,837,275,30,30,11
5766,2021-10-25,25.10.2021,41,44,8,0,0,0,0,7,73,17,23,1,,21956,22199,1520,426,427,427,1,20900,820,723,4020,17213,406,412,2,0,0,29,107,296,3,6327.924604,6397.959478,0.000000,438.078220,122.777185,1.923510,1.944799,117.012998,118.742254,8.358071,0.000000,0.000000,0.000000,0,0.000000,0,2,0,0,0,0,0,2,0,1,816,1060,369,68,197,83,714,837,276,30,30,10
5766,2021-10-26,26.10.2021,99,35,15,0,0,0,0,4,52,27,70,2,,22055,22249,1524,426,427,427,1,21000,820,750,4090,17215,429,397,1,0,0,30,119,306,4,6356.457331,6412.369946,0.000000,439.231057,122.777185,1.919187,1.936069,123.641813,114.419114,8.646281,0.000000,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,1,1,2,816,1060,369,68,197,83,715,838,278,30,30,8
5766,2021-10-27,27.10.2021,115,29,19,1,0,0,0,3,55,18,96,1,,22170,22297,1527,427,427,427,1,21100,810,768,4186,17216,475,374,2,0,0,29,117,354,4,6389.601406,6426.203995,0.000000,440.095686,123.065395,1.915056,1.926026,136.899444,107.790299,8.358071,0.000000,0.000000,0.000000,0,0.000000,0,2,0,0,1,0,0,1,3,2,818,1060,369,69,197,83,716,841,280,30,20,6
5766,2021-10-28,28.10.2021,74,11,11,0,0,0,0,0,39,20,54,0,,22244,22319,1527,427,427,427,1,21100,800,788,4240,17216,465,345,1,0,0,25,122,339,4,6410.928899,6432.544600,0.000000,440.095686,123.065395,1.913168,1.919619,134.017350,99.432228,7.205234,0.000000,0.000000,0.000000,0,0.000000,0,1,0,1,0,0,0,5,2,1,819,1060,370,69,197,83,721,843,281,30,20,6
5766,2021-10-29,29.10.2021,66,0,21,0,0,0,0,2,46,13,53,0,,22310,22340,1529,427,427,427,1,21100,770,801,4293,17216,463,317,1,0,0,21,114,345,4,6429.950716,6438.596997,0.000000,440.672104,123.065395,1.911370,1.913940,133.440931,91.362366,6.052396,0.000000,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,1,3,0,819,1060,370,69,197,83,722,846,281,30,17,6
5766,2021-10-30,30.10.2021,70,2,42,0,0,0,0,0,50,13,57,0,,22380,22384,1529,427,427,427,1,21200,770,814,4350,17216,465,295,1,0,0,16,108,353,4,6450.125371,6451.278208,0.000000,440.672104,123.065395,1.907613,1.907954,134.017350,85.021760,4.611350,0.000000,0.000000,0.000000,0,0.000000,0,2,0,0,0,0,0,1,2,0,821,1060,370,69,197,83,723,848,281,30,15,6
5766,2021-10-31,31.10.2021,0,3,0,0,0,0,0,0,52,0,0,0,,22380,22387,1529,427,427,427,1,21200,720,814,4350,17216,465,240,1,0,0,16,108,353,4,6450.125371,6452.142837,,440.672104,123.065395,1.907357,1.907954,134.017350,69.170245,4.611350,0.000000,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,1,0,0,821,1060,370,69,197,83,724,848,281,30,15,6
5766,2021-11-01,01.11.2021,0,1,0,0,0,0,0,0,65,0,0,0,,22380,22388,1529,427,427,427,1,21300,650,814,4350,17216,424,189,1,0,0,9,91,330,3,6450.125371,6452.431046,,440.672104,123.065395,1.907272,1.907954,122.200767,54.471568,2.593884,0.000000,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0,0,821,1060,370,69,197,83,724,848,281,30,15,6
5766,2021-11-02,02.11.2021,41,0,36,0,0,0,0,1,65,3,38,0,,22421,22424,1530,427,427,427,1,21400,620,817,4388,17216,366,175,1,0,0,6,67,298,1,6461.941955,6462.806583,0.000000,440.960314,123.065395,1.904210,1.904465,105.484624,50.436637,1.729256,0.000000,0.000000,0.000000,0,0.000000,0,3,0,0,0,0,0,4,4,0,824,1060,370,69,197,83,728,852,281,30,11,6
5766,2021-11-03,03.11.2021,94,0,92,0,0,0,0,0,71,0,94,0,,22515,22516,1530,427,427,427,1,21400,650,817,4482,17216,345,219,0,0,0,3,49,296,0,6489.033634,6489.321843,0.000000,440.960314,123.065395,1.896429,1.896513,99.432228,63.117849,0.864628,0.000000,0.000000,0.000000,0,0.000000,0,3,6,0,0,0,0,2,0,0,827,1066,370,69,197,83,730,852,281,30,17,6
5766,2021-11-04,04.11.2021,119,0,118,0,0,0,0,6,50,1,118,0,,22634,22634,1536,427,427,427,1,21500,710,818,4600,17216,390,315,0,0,0,9,30,360,0,6523.330547,6523.330547,0.000000,442.689570,123.065395,1.886542,1.886542,112.401649,90.785947,2.593884,0.000000,0.000000,0.000000,0,0.000000,0,6,6,2,0,0,0,0,0,1,833,1072,372,69,197,83,730,852,282,30,20,7
5766,2021-11-05,05.11.2021,102,0,102,0,0,0,0,0,51,0,102,0,,22736,22736,1536,427,427,427,1,21500,760,818,4702,17216,426,396,0,0,0,7,17,409,0,6552.727902,6552.727902,0.000000,442.689570,123.065395,1.878079,1.878079,122.777185,114.130905,2.017465,0.000000,0.000000,0.000000,0,0.000000,0,7,5,1,0,0,0,3,2,1,840,1077,373,69,197,83,733,854,283,40,30,7
5766,2021-11-06,06.11.2021,101,0,101,0,0,0,0,0,66,0,101,0,,22837,22837,1536,427,427,427,1,21600,800,818,4803,17216,457,453,0,0,0,7,4,453,0,6581.837046,6581.837046,0.000000,442.689570,123.065395,1.869773,1.869773,131.711675,130.558838,2.017465,0.000000,0.000000,0.000000,0,0.000000,0,3,2,2,0,0,0,2,3,0,843,1079,375,69,197,83,735,857,283,40,30,9
5766,2021-11-07,07.11.2021,0,0,0,0,0,0,0,0,106,0,0,0,,22837,22837,1536,427,427,427,1,21700,690,818,4803,17216,457,450,0,0,0,7,4,453,0,6581.837046,6581.837046,,442.689570,123.065395,1.869773,1.869773,131.711675,129.694210,2.017465,0.000000,0.000000,0.000000,22837,131.712000,427,0,0,0,0,0,0,1,1,0,843,1079,375,69,197,83,736,858,283,40,20,9
