kreis,datumstd,datum,anzahlM,anzahlE,anzahlEM,verstorben,verstorbenE,verstorbenM,verstorbenMOhneSterbedatum,hospitalisiert,genesen,geimpftVollst,geimpftUnvollst,geimpftKA,r,anzahlMKumuliert,anzahlEKumuliert,hospitalisiertKumuliert,verstorbenKumuliert,verstorbenEKumuliert,verstorbenMKumuliert,verstorbenMOhneSterbedatumKumuliert,genesenKumuliert,krankKumuliert,geimpftVollstKumuliert,geimpftUnvollstKumuliert,geimpftKAKumuliert,anzahlM7Tage,anzahlE7Tage,verstorben7Tage,verstorbenE7Tage,verstorbenM7Tage,hospitalisiert7Tage,geimpftVollst7Tage,geimpftUnvollst7Tage,geimpftKA7Tage,rateMKumuliert,rateEKumuliert,anteilVerstorbenM,rateHospitalisiertKumuliert,rateVerstorbenKumuliert,anteilVerstorbenEKumuliert,anteilVerstorbenMKumuliert,rateM7Tage,rateE7Tage,rateHospitalisiert7Tage,rateVerstorben7Tage,anteilVerstorbenE7Tage,anteilVerstorbenM7Tage,anzahlMKumuliertVortag,rateM7TageVortag,verstorbenKumuliertVortag,anzahlEA70,anzahlEA80,anzahlEA90,verstorbenA70,verstorbenA80,verstorbenA90,genesenA70,genesenA80,genesenA90,anzahlEA70Kumuliert,anzahlEA80Kumuliert,anzahlEA90Kumuliert,verstorbenA70Kumuliert,verstorbenA80Kumuliert,verstorbenA90Kumuliert,genesenA70Kumuliert,genesenA80Kumuliert,genesenA90Kumuliert,krankA70Kumuliert,krankA80Kumuliert,krankA90Kumuliert
5314,2021-10-24,24.10.2021,0,3,0,0,0,0,0,0,8,0,0,0,,18080,18110,1132,266,266,266,0,17400,440,400,3050,14630,170,162,0,0,0,4,32,131,7,5469.191933,5478.266920,,342.429495,80.464881,1.468802,1.471239,51.424924,49.004928,1.209998,0.000000,0.000000,0.000000,0,0.000000,0,1,0,0,0,0,0,0,0,0,621,614,282,47,93,82,563,512,199,11,9,1
5314,2021-10-25,25.10.2021,19,14,18,0,1,0,0,0,13,2,17,0,,18099,18142,1132,266,267,266,0,17400,460,402,3067,14630,180,175,0,1,0,4,33,140,7,5474.939424,5487.946905,0.000000,342.429495,80.464881,1.471723,1.469694,54.449920,52.937422,1.209998,0.000000,0.571429,0.000000,0,0.000000,0,2,0,1,0,0,0,0,0,0,623,614,283,47,93,82,563,512,199,13,9,2
5314,2021-10-26,26.10.2021,43,5,34,0,0,1,0,2,16,4,39,0,,18142,18181,1134,266,267,267,0,17400,480,406,3106,14630,198,189,0,1,1,5,33,159,6,5487.946905,5499.744388,2.325581,343.034494,80.464881,1.468566,1.471723,59.894912,57.172416,1.512498,0.000000,0.529101,0.505051,0,0.000000,0,2,0,0,0,0,0,0,1,0,625,614,283,47,93,82,563,513,199,15,8,2
5314,2021-10-27,27.10.2021,83,5,74,0,0,0,0,3,9,4,78,1,,18225,18260,1137,266,267,267,0,17400,550,410,3184,14631,242,238,0,1,1,7,27,208,7,5513.054368,5523.641853,0.000000,343.941993,80.464881,1.462212,1.465021,73.204892,71.994894,2.117497,0.000000,0.420168,0.413223,0,0.000000,0,4,5,0,0,0,0,0,1,0,629,619,283,47,93,82,563,514,199,19,12,2
5314,2021-10-28,28.10.2021,72,8,58,0,0,0,0,2,27,5,62,5,,18297,18326,1139,266,267,267,0,17500,590,415,3246,14636,286,283,0,1,1,9,24,252,10,5534.834336,5543.606823,0.000000,344.546992,80.464881,1.456946,1.459256,86.514872,85.607374,2.722496,0.000000,0.353357,0.349650,0,0.000000,0,4,6,3,0,0,0,0,0,0,633,625,286,47,93,82,563,514,199,20,18,5
5314,2021-10-29,29.10.2021,59,5,55,1,0,0,0,1,13,1,57,1,,18356,18386,1140,267,267,267,0,17500,640,416,3303,14637,314,321,1,1,1,9,18,287,9,5552.681810,5561.756796,0.000000,344.849491,80.767381,1.452192,1.454565,94.984860,97.102357,2.722496,0.000000,0.311526,0.318471,0,0.000000,0,0,2,0,1,0,0,0,0,0,633,627,286,48,93,82,563,514,199,20,20,5
5314,2021-10-30,30.10.2021,29,3,25,0,0,0,0,1,14,2,27,0,,18385,18414,1141,267,267,267,0,17500,650,418,3330,14637,305,307,1,1,1,9,18,280,7,5561.454297,5570.226784,0.000000,345.151991,80.767381,1.449984,1.452271,92.262364,92.867363,2.722496,0.000000,0.325733,0.327869,0,0.000000,0,0,2,0,0,0,0,1,0,0,633,629,286,48,93,82,564,514,199,20,20,5
5314,2021-10-31,31.10.2021,0,2,0,0,0,0,0,0,6,0,0,0,,18385,18416,1141,267,267,267,0,17500,650,418,3330,14637,305,306,1,1,1,9,18,280,7,5561.454297,5570.831783,,345.151991,80.767381,1.449826,1.452271,92.262364,92.564863,2.722496,0.000000,0.326797,0.327869,0,0.000000,0,0,0,0,0,0,0,0,0,0,633,629,286,48,93,82,564,514,199,20,20,5
5314,2021-11-01,01.11.2021,47,4,38,0,0,0,0,1,16,4,41,2,,18432,18458,1142,267,267,267,0,17500,670,422,3371,14639,333,316,1,0,1,10,20,304,9,5575.671776,5583.536764,0.000000,345.454490,80.767381,1.446527,1.448568,100.732351,95.589859,3.024996,0.000000,0.000000,0.300300,0,0.000000,0,1,2,0,0,0,0,0,0,0,634,631,286,48,93,82,564,514,199,20,20,5
5314,2021-11-02,02.11.2021,18,4,13,0,0,0,0,0,17,1,16,1,,18450,18475,1142,267,267,267,0,17500,670,423,3387,14640,308,294,1,0,0,8,17,281,10,5581.116768,5588.679257,0.000000,345.454490,80.767381,1.445196,1.447154,93.169863,88.934869,2.419996,0.000000,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0,0,634,631,286,48,93,82,564,514,199,20,20,5
5314,2021-11-03,03.11.2021,39,2,30,0,0,0,0,0,13,2,36,1,,18489,18507,1142,267,267,267,0,17500,690,425,3423,14641,264,247,1,0,0,5,15,239,10,5592.914250,5598.359242,0.000000,345.454490,80.767381,1.442697,1.444102,79.859882,74.717390,1.512498,0.000000,0.000000,0.000000,0,0.000000,0,0,3,1,0,0,0,0,0,0,634,634,287,48,93,82,564,514,199,20,30,6
5314,2021-11-04,04.11.2021,67,1,63,0,0,0,0,1,14,4,63,0,,18556,18571,1143,267,267,267,0,17600,740,429,3486,14641,259,245,1,0,0,4,14,240,5,5613.181721,5617.719214,0.000000,345.756990,80.767381,1.437725,1.438888,78.347384,74.112391,1.209998,0.000000,0.000000,0.000000,0,0.000000,0,2,2,1,0,0,0,0,0,0,636,636,288,48,93,82,564,514,199,20,30,7
5314,2021-11-05,05.11.2021,123,0,108,0,0,0,0,3,16,4,114,5,,18679,18679,1146,267,267,267,0,17600,840,433,3600,14646,323,293,0,0,0,6,17,297,9,5650.389166,5650.389166,0.000000,346.664489,80.767381,1.429413,1.429413,97.707356,88.632369,1.814997,0.000000,0.000000,0.000000,0,0.000000,0,7,3,0,0,0,0,1,0,0,643,639,288,48,93,82,565,514,199,30,30,7
5314,2021-11-06,06.11.2021,35,0,35,0,0,0,0,0,11,1,33,1,,18714,18714,1146,267,267,267,0,17600,860,434,3633,14647,329,300,0,0,0,5,16,303,10,5660.976650,5660.976650,0.000000,346.664489,80.767381,1.426739,1.426739,99.522353,90.749866,1.512498,0.000000,0.000000,0.000000,0,0.000000,0,2,1,0,0,0,0,0,0,0,645,640,288,48,93,82,565,514,199,30,30,7
5314,2021-11-07,07.11.2021,0,0,0,0,0,0,0,0,16,0,0,0,,18714,18714,1146,267,267,267,0,17600,840,434,3633,14647,329,298,0,0,0,5,16,303,10,5660.976650,5660.976650,,346.664489,80.767381,1.426739,1.426739,99.522353,90.144867,1.512498,0.000000,0.000000,0.000000,18716,99.522000,267,0,0,0,0,0,0,0,0,0,645,640,288,48,93,82,565,514,199,30,30,7
