kreis,datumstd,datum,anzahlM,anzahlE,anzahlEM,verstorben,verstorbenE,verstorbenM,verstorbenMOhneSterbedatum,hospitalisiert,genesen,geimpftVollst,geimpftUnvollst,geimpftKA,r,anzahlMKumuliert,anzahlEKumuliert,hospitalisiertKumuliert,verstorbenKumuliert,verstorbenEKumuliert,verstorbenMKumuliert,verstorbenMOhneSterbedatumKumuliert,genesenKumuliert,krankKumuliert,geimpftVollstKumuliert,geimpftUnvollstKumuliert,geimpftKAKumuliert,anzahlM7Tage,anzahlE7Tage,verstorben7Tage,verstorbenE7Tage,verstorbenM7Tage,hospitalisiert7Tage,geimpftVollst7Tage,geimpftUnvollst7Tage,geimpftKA7Tage,rateMKumuliert,rateEKumuliert,anteilVerstorbenM,rateHospitalisiertKumuliert,rateVerstorbenKumuliert,anteilVerstorbenEKumuliert,anteilVerstorbenMKumuliert,rateM7Tage,rateE7Tage,rateHospitalisiert7Tage,rateVerstorben7Tage,anteilVerstorbenE7Tage,anteilVerstorbenM7Tage,anzahlMKumuliertVortag,rateM7TageVortag,verstorbenKumuliertVortag,anzahlEA70,anzahlEA80,anzahlEA90,verstorbenA70,verstorbenA80,verstorbenA90,genesenA70,genesenA80,genesenA90,anzahlEA70Kumuliert,anzahlEA80Kumuliert,anzahlEA90Kumuliert,verstorbenA70Kumuliert,verstorbenA80Kumuliert,verstorbenA90Kumuliert,genesenA70Kumuliert,genesenA80Kumuliert,genesenA90Kumuliert,krankA70Kumuliert,krankA80Kumuliert,krankA90Kumuliert
5770,2021-10-22,22.10.2021,67,59,13,0,0,1,0,6,64,21,44,2,,19380,19588,1340,297,307,304,0,18400,890,584,3773,15023,419,502,8,7,4,22,118,285,16,6246.172688,6313.211074,1.492537,431.881909,95.723080,1.567286,1.568627,135.043672,161.794566,7.090599,0.000000,1.394422,0.954654,19313,130.853773,297,4,1,0,0,0,0,3,2,0,717,837,297,56,128,78,632,658,203,30,50,16
5770,2021-10-23,23.10.2021,0,86,0,1,0,0,0,0,49,0,0,0,,19380,19674,1340,298,307,304,0,18500,930,584,3773,15023,419,544,8,7,4,22,118,285,16,6246.172688,6340.928868,,431.881909,96.045380,1.560435,1.568627,135.043672,175.331163,7.090599,0.000000,1.286765,0.954654,19380,135.043672,297,1,3,0,0,0,1,1,4,2,718,840,297,56,128,79,633,662,205,30,50,13
5770,2021-10-24,24.10.2021,0,56,0,1,0,0,0,0,32,0,0,0,,19380,19730,1340,299,307,304,0,18500,950,584,3773,15023,419,550,7,5,4,22,118,285,16,6246.172688,6358.977665,,431.881909,96.367680,1.556006,1.568627,135.043672,177.264963,7.090599,0.000000,0.909091,0.954654,19380,135.043672,298,1,2,0,0,1,0,0,3,0,719,842,297,56,129,79,633,665,205,30,50,13
5770,2021-10-25,25.10.2021,165,80,28,2,0,1,0,10,74,46,111,8,,19545,19838,1350,301,307,305,0,18600,980,630,3884,15031,457,564,8,3,4,25,133,304,20,6299.352177,6393.786057,0.606061,435.104909,97.012280,1.547535,1.560501,147.291069,181.777162,8.057498,0.000000,0.531915,0.875274,19380,135.043672,299,5,1,0,0,0,0,2,4,0,724,843,297,56,129,79,635,669,205,30,50,13
5770,2021-10-26,26.10.2021,114,49,27,0,0,1,0,10,58,19,87,8,,19659,19914,1360,301,307,306,0,18600,1000,649,3971,15039,495,573,8,1,5,33,129,338,28,6336.094369,6418.280852,0.877193,438.327908,97.012280,1.541629,1.556539,159.538466,184.677861,10.635898,0.000000,0.174520,1.010101,19545,147.291069,301,2,1,0,0,0,0,1,2,1,726,844,297,56,129,79,636,671,206,30,40,12
5770,2021-10-27,27.10.2021,170,51,39,0,0,0,0,4,36,39,124,7,,19829,20004,1364,301,307,306,0,18700,1100,688,4095,15046,593,574,7,0,3,31,149,414,30,6390.885358,6447.287846,0.000000,439.617108,97.012280,1.534693,1.543194,191.123860,185.000161,9.991298,0.000000,0.000000,0.505902,19659,159.538466,301,4,3,2,0,0,0,0,0,1,730,847,299,56,129,79,636,671,207,40,50,13
5770,2021-10-28,28.10.2021,127,25,26,0,0,1,0,6,47,28,93,6,,19956,20055,1370,301,307,307,0,18700,1100,716,4188,15052,643,539,4,0,4,36,153,459,31,6431.817449,6463.725143,0.787402,441.550907,97.012280,1.530790,1.538384,207.238856,173.719664,11.602798,0.000000,0.000000,0.622084,19829,191.123860,301,1,0,0,0,0,0,1,4,2,731,847,299,56,129,79,637,675,209,40,40,11
5770,2021-10-29,29.10.2021,91,14,23,1,0,0,0,3,60,20,69,2,,20047,20092,1373,302,307,307,0,18800,1000,736,4257,15054,667,504,5,0,3,33,152,484,31,6461.146743,6475.650240,0.000000,442.517807,97.334580,1.527971,1.531401,214.974055,162.439166,10.635898,0.000000,0.000000,0.449775,19956,207.238856,301,0,0,0,0,0,1,1,1,0,731,847,299,56,129,80,638,676,209,40,40,10
5770,2021-10-30,30.10.2021,0,18,0,2,0,0,0,0,42,0,0,0,,20047,20110,1373,304,307,307,0,18800,1000,736,4257,15054,667,436,6,0,3,33,152,484,31,6461.146743,6481.451639,,442.517807,97.979179,1.526604,1.531401,214.974055,140.522770,10.635898,0.000000,0.000000,0.449775,20047,214.974055,302,0,0,0,0,1,1,3,2,0,731,847,299,56,130,81,641,678,209,30,40,9
5770,2021-10-31,31.10.2021,0,14,0,1,0,0,0,0,46,0,0,0,,20047,20124,1373,305,307,307,0,18800,970,736,4257,15054,667,394,6,0,3,33,152,484,31,6461.146743,6485.963838,,442.517807,98.301479,1.525542,1.531401,214.974055,126.986173,10.635898,0.000000,0.000000,0.449775,20047,214.974055,304,1,0,0,1,0,0,1,1,0,732,847,299,57,130,81,642,679,209,30,40,9
5770,2021-11-01,01.11.2021,0,7,0,1,0,0,0,0,89,0,0,0,,20047,20131,1373,306,307,307,0,18900,890,736,4257,15054,502,293,5,0,2,23,106,373,23,6461.146743,6488.219937,,442.517807,98.623779,1.525011,1.531401,161.794566,94.433880,7.412898,0.000000,0.000000,0.398406,20047,214.974055,305,0,0,0,0,0,0,2,1,0,732,847,299,57,130,81,644,680,209,30,40,9
5770,2021-11-02,02.11.2021,202,3,121,1,0,0,0,3,68,36,158,8,,20249,20255,1376,307,307,307,0,19000,950,772,4415,15062,590,341,6,0,1,16,123,444,23,6526.251329,6528.185129,0.000000,443.484707,98.946079,1.515675,1.516124,190.156960,109.904277,5.156799,0.000000,0.000000,0.169492,20047,161.794566,306,4,2,0,1,0,0,2,5,0,736,849,299,58,130,81,646,685,209,30,30,9
5770,2021-11-03,03.11.2021,228,1,223,0,0,0,0,7,82,47,170,11,,20477,20479,1383,307,307,307,0,19100,1100,819,4585,15073,648,475,6,0,1,19,131,490,27,6599.735714,6600.380314,0.000000,445.740806,98.946079,1.499097,1.499243,208.850356,153.092468,6.123699,0.000000,0.000000,0.154321,20249,190.156960,307,7,6,3,0,0,0,4,7,3,743,855,302,58,130,81,650,692,212,40,30,9
5770,2021-11-04,04.11.2021,136,1,135,0,0,0,0,2,85,15,116,5,,20613,20615,1385,307,307,307,0,19200,1100,834,4701,15078,657,560,6,0,0,15,118,513,26,6643.568505,6644.213105,0.000000,446.385406,98.946079,1.489207,1.489351,211.751056,180.487962,4.834499,0.000000,0.000000,0.000000,20478,209.172656,307,2,4,2,0,0,0,4,5,2,745,859,304,58,130,81,654,697,214,30,30,9
5770,2021-11-05,05.11.2021,116,0,114,0,0,0,0,2,151,11,104,1,,20729,20729,1387,307,307,307,0,19300,1100,845,4805,15079,682,637,5,0,0,14,109,548,25,6680.955297,6680.955297,0.000000,447.030006,98.946079,1.481017,1.481017,219.808554,205.305057,4.512199,0.000000,0.000000,0.000000,20614,212.073355,307,5,9,1,0,0,0,4,5,1,750,868,305,58,130,81,658,702,215,30,40,9
