kreis,datumstd,datum,anzahlM,anzahlE,anzahlEM,verstorben,verstorbenE,verstorbenM,verstorbenMOhneSterbedatum,hospitalisiert,genesen,geimpftVollst,geimpftUnvollst,geimpftKA,r,anzahlMKumuliert,anzahlEKumuliert,hospitalisiertKumuliert,verstorbenKumuliert,verstorbenEKumuliert,verstorbenMKumuliert,verstorbenMOhneSterbedatumKumuliert,genesenKumuliert,krankKumuliert,geimpftVollstKumuliert,geimpftUnvollstKumuliert,geimpftKAKumuliert,anzahlM7Tage,anzahlE7Tage,verstorben7Tage,verstorbenE7Tage,verstorbenM7Tage,hospitalisiert7Tage,geimpftVollst7Tage,geimpftUnvollst7Tage,geimpftKA7Tage,rateMKumuliert,rateEKumuliert,anteilVerstorbenM,rateHospitalisiertKumuliert,rateVerstorbenKumuliert,anteilVerstorbenEKumuliert,anteilVerstorbenMKumuliert,rateM7Tage,rateE7Tage,rateHospitalisiert7Tage,rateVerstorben7Tage,anteilVerstorbenE7Tage,anteilVerstorbenM7Tage,anzahlMKumuliertVortag,rateM7TageVortag,verstorbenKumuliertVortag,anzahlEA70,anzahlEA80,anzahlEA90,verstorbenA70,verstorbenA80,verstorbenA90,genesenA70,genesenA80,genesenA90,anzahlEA70Kumuliert,anzahlEA80Kumuliert,anzahlEA90Kumuliert,verstorbenA70Kumuliert,verstorbenA80Kumuliert,verstorbenA90Kumuliert,genesenA70Kumuliert,genesenA80Kumuliert,genesenA90Kumuliert,krankA70Kumuliert,krankA80Kumuliert,krankA90Kumuliert
5112,2021-10-24,24.10.2021,15,38,0,0,1,0,0,2,30,2,13,0,,34405,34568,2906,697,698,697,0,33100,720,812,4645,28948,362,355,1,2,1,42,141,218,3,6938.100568,6970.971092,0.000000,586.022969,140.556782,2.019209,2.025868,73.000797,71.589179,8.469706,0.000000,0.563380,0.276243,0,0.000000,0,0,3,0,0,0,0,1,1,0,1539,1412,455,182,270,97,1324,1103,357,30,40,1
5112,2021-10-25,25.10.2021,20,77,2,0,0,0,0,2,45,6,14,0,,34425,34647,2908,697,698,697,0,33200,760,818,4659,28948,344,359,1,2,1,36,137,204,3,6942.133761,6986.902205,0.000000,586.426288,140.556782,2.014604,2.024691,69.370923,72.395818,7.259748,0.000000,0.557103,0.290698,0,0.000000,0,1,3,1,0,0,0,1,3,0,1540,1415,456,182,270,97,1325,1106,357,30,40,2
5112,2021-10-26,26.10.2021,80,70,13,0,0,0,0,5,37,31,48,1,,34505,34730,2913,697,698,697,0,33200,800,849,4707,28949,363,397,1,2,1,33,149,210,4,6958.266534,7003.639957,0.000000,587.434587,140.556782,2.009790,2.019997,73.202456,80.058885,6.654769,0.000000,0.503778,0.275482,0,0.000000,0,1,0,2,0,0,0,2,3,0,1541,1415,458,182,270,97,1327,1109,357,30,40,4
5112,2021-10-27,27.10.2021,128,55,42,0,0,1,0,21,47,32,96,0,,34633,34827,2934,697,698,698,0,33300,850,881,4803,28949,395,428,1,2,2,43,137,255,3,6984.078970,7023.200944,0.781250,591.669439,140.556782,2.004192,2.015419,79.655565,86.310334,8.671365,0.000000,0.467290,0.506329,0,0.000000,0,5,10,0,0,0,0,1,5,1,1546,1425,458,182,270,97,1328,1114,358,40,40,3
5112,2021-10-28,28.10.2021,97,60,8,0,0,0,0,5,36,35,61,1,,34730,34895,2939,697,698,698,0,33300,880,916,4864,28950,430,454,0,2,2,46,144,283,3,7003.639957,7036.913801,0.000000,592.677738,140.556782,2.000287,2.009790,86.713653,91.553485,9.276344,0.000000,0.440529,0.465116,0,0.000000,0,1,5,1,0,0,0,0,4,0,1547,1430,459,182,270,97,1328,1118,358,40,40,4
5112,2021-10-29,29.10.2021,62,61,14,0,1,1,0,4,41,16,46,0,,34792,34970,2943,697,699,699,0,33400,920,932,4910,28950,440,479,0,2,2,43,138,300,2,7016.142856,7052.038275,1.612903,593.484376,140.556782,1.998856,2.009083,88.730250,96.594977,8.671365,0.000000,0.417537,0.454545,0,0.000000,0,2,4,2,0,0,0,3,1,0,1549,1434,461,182,270,97,1331,1119,358,40,50,6
5112,2021-10-30,30.10.2021,104,53,21,1,0,0,0,8,33,34,67,3,,34896,35044,2951,698,699,699,0,33400,960,966,4977,28953,506,514,1,2,2,47,156,345,5,7037.115460,7066.961090,0.000000,595.097654,140.758442,1.994635,2.003095,102.039787,103.653065,9.478004,0.000000,0.389105,0.395257,0,0.000000,0,2,5,4,1,0,0,0,4,0,1551,1439,465,183,270,97,1331,1123,358,40,50,10
5112,2021-10-31,31.10.2021,27,42,7,0,0,0,0,3,49,14,12,1,,34923,35093,2954,698,699,699,0,33400,960,980,4989,28954,518,525,1,1,2,48,168,344,6,7042.560271,7076.842413,0.000000,595.702633,140.758442,1.991850,2.001546,104.459703,105.871321,9.679664,0.000000,0.190476,0.386100,0,0.000000,0,5,3,1,0,0,0,3,1,0,1556,1442,466,183,270,97,1334,1124,358,40,50,11
5112,2021-11-01,01.11.2021,27,35,3,0,1,0,0,1,69,13,13,1,,34950,35131,2955,698,700,699,0,33500,930,993,5002,28955,525,484,1,2,2,47,175,343,7,7048.005082,7084.505480,0.000000,595.904292,140.758442,1.992542,2.000000,105.871321,97.603275,9.478004,0.000000,0.413223,0.380952,0,0.000000,0,3,3,1,0,0,0,6,4,0,1559,1445,467,183,270,97,1340,1128,358,40,50,12
5112,2021-11-02,02.11.2021,41,34,5,2,1,2,0,8,48,23,16,2,,34991,35170,2963,700,701,701,0,33600,920,1016,5018,28957,486,440,3,3,4,50,167,311,8,7056.273128,7092.370207,4.878049,597.517570,141.161761,1.993176,2.003372,98.006594,88.730250,10.082983,0.000000,0.681818,0.823045,0,0.000000,0,1,2,4,0,1,1,4,4,0,1560,1447,471,183,271,98,1344,1132,358,30,40,15
