kreis,datumstd,datum,anzahlM,anzahlE,anzahlEM,verstorben,verstorbenE,verstorbenM,verstorbenMOhneSterbedatum,hospitalisiert,genesen,geimpftVollst,geimpftUnvollst,geimpftKA,r,anzahlMKumuliert,anzahlEKumuliert,hospitalisiertKumuliert,verstorbenKumuliert,verstorbenEKumuliert,verstorbenMKumuliert,verstorbenMOhneSterbedatumKumuliert,genesenKumuliert,krankKumuliert,geimpftVollstKumuliert,geimpftUnvollstKumuliert,geimpftKAKumuliert,anzahlM7Tage,anzahlE7Tage,verstorben7Tage,verstorbenE7Tage,verstorbenM7Tage,hospitalisiert7Tage,geimpftVollst7Tage,geimpftUnvollst7Tage,geimpftKA7Tage,rateMKumuliert,rateEKumuliert,anteilVerstorbenM,rateHospitalisiertKumuliert,rateVerstorbenKumuliert,anteilVerstorbenEKumuliert,anteilVerstorbenMKumuliert,rateM7Tage,rateE7Tage,rateHospitalisiert7Tage,rateVerstorben7Tage,anteilVerstorbenE7Tage,anteilVerstorbenM7Tage,anzahlMKumuliertVortag,rateM7TageVortag,verstorbenKumuliertVortag,anzahlEA70,anzahlEA80,anzahlEA90,verstorbenA70,verstorbenA80,verstorbenA90,genesenA70,genesenA80,genesenA90,anzahlEA70Kumuliert,anzahlEA80Kumuliert,anzahlEA90Kumuliert,verstorbenA70Kumuliert,verstorbenA80Kumuliert,verstorbenA90Kumuliert,genesenA70Kumuliert,genesenA80Kumuliert,genesenA90Kumuliert,krankA70Kumuliert,krankA80Kumuliert,krankA90Kumuliert
5958,2021-10-24,24.10.2021,7,20,0,0,0,0,0,0,9,3,4,0,,11675,11750,972,211,212,212,0,11300,270,430,1410,9835,131,153,0,1,1,16,50,78,3,4507.199938,4536.154113,0.000000,375.246110,81.457746,1.804255,1.815846,50.573293,59.066517,6.176891,0.000000,0.653595,0.763359,0,0.000000,0,2,0,0,0,0,0,0,0,0,512,526,177,45,87,46,452,434,130,15,5,1
5958,2021-10-25,25.10.2021,7,25,1,1,0,0,0,2,9,5,1,1,,11682,11776,974,212,212,212,0,11300,280,435,1411,9836,131,156,1,1,1,15,51,76,4,4509.902328,4546.191561,0.000000,376.018222,81.843802,1.800272,1.814758,50.573293,60.224684,5.790835,0.000000,0.641026,0.763359,0,0.000000,0,1,1,0,0,1,0,1,0,0,513,527,177,45,88,46,453,434,130,15,5,1
5958,2021-10-26,26.10.2021,37,42,8,0,0,0,0,2,19,20,17,0,,11719,11826,976,212,212,212,0,11300,310,455,1428,9836,139,186,1,1,1,12,62,75,2,4524.186388,4565.494344,0.000000,376.790333,81.843802,1.792660,1.809028,53.661738,71.806354,4.632668,0.000000,0.537634,0.719424,0,0.000000,0,4,0,0,0,0,0,2,1,0,517,527,177,45,88,46,455,435,130,17,4,1
5958,2021-10-27,27.10.2021,48,23,10,0,0,0,0,2,15,18,30,0,,11767,11859,978,212,212,212,0,11300,330,473,1458,9836,163,197,1,1,1,11,69,93,1,4542.717060,4578.234181,0.000000,377.562445,81.843802,1.787672,1.801649,62.927074,76.052967,4.246612,0.000000,0.507614,0.613497,0,0.000000,0,3,2,0,0,0,0,0,0,0,520,529,177,45,88,46,455,435,130,20,6,1
5958,2021-10-28,28.10.2021,35,30,3,0,0,0,0,2,14,14,21,0,,11802,11892,980,212,212,212,0,11300,350,487,1479,9836,178,208,1,0,1,13,79,98,1,4556.229008,4590.974018,0.000000,378.334556,81.843802,1.782711,1.796306,68.717909,80.299579,5.018724,0.000000,0.000000,0.561798,0,0.000000,0,2,1,0,0,0,0,0,0,0,522,530,177,45,88,46,455,435,130,20,7,1
5958,2021-10-29,29.10.2021,34,26,11,0,0,0,0,2,17,17,17,0,,11836,11929,982,212,212,212,0,11300,370,504,1496,9836,192,223,1,0,0,11,86,105,1,4569.354901,4605.258078,0.000000,379.106667,81.843802,1.777182,1.791146,74.122688,86.090414,4.246612,0.000000,0.000000,0.000000,0,0.000000,0,1,2,0,0,0,0,1,0,0,523,532,177,45,88,46,456,435,130,20,9,1
5958,2021-10-30,30.10.2021,34,23,6,0,0,0,0,0,12,12,21,1,,11870,11958,982,212,212,212,0,11400,390,516,1517,9837,202,228,1,0,0,10,89,111,2,4582.480794,4616.453693,0.000000,379.106667,81.843802,1.772872,1.786015,77.983245,88.020693,3.860557,0.000000,0.000000,0.000000,0,0.000000,0,4,0,0,0,0,0,0,0,0,527,532,177,45,88,46,456,435,130,30,9,1
5958,2021-10-31,31.10.2021,14,19,2,0,0,0,0,1,13,6,8,0,,11884,11979,983,212,212,212,0,11400,390,522,1525,9837,209,229,1,0,0,11,92,115,2,4587.885573,4624.560862,0.000000,379.492723,81.843802,1.769764,1.783911,80.685635,88.406748,4.246612,0.000000,0.000000,0.000000,0,0.000000,0,1,0,0,0,0,0,0,0,0,528,532,177,45,88,46,456,435,130,30,9,1
5958,2021-11-01,01.11.2021,5,22,1,0,0,0,0,1,24,3,2,0,,11889,12002,984,212,212,212,0,11400,390,525,1527,9837,207,226,0,0,0,10,90,116,1,4589.815851,4633.440142,0.000000,379.878779,81.843802,1.766372,1.783161,79.913524,87.248581,3.860557,0.000000,0.000000,0.000000,0,0.000000,0,1,2,0,0,0,0,1,1,0,529,534,177,45,88,46,457,436,130,30,10,1
5958,2021-11-02,02.11.2021,16,33,1,0,0,0,0,2,18,10,6,0,,11905,12036,986,212,212,212,0,11400,410,535,1533,9837,186,210,0,0,0,10,80,105,1,4595.992742,4646.566035,0.000000,380.650890,81.843802,1.761383,1.780764,71.806354,81.071691,3.860557,0.000000,0.000000,0.000000,0,0.000000,0,1,0,0,0,0,0,1,0,0,530,534,177,45,88,46,458,436,130,30,10,1
5958,2021-11-03,03.11.2021,52,19,5,0,0,0,0,5,20,19,33,0,,11957,12060,991,212,212,212,0,11400,410,554,1566,9837,190,201,0,0,0,13,81,108,1,4616.067637,4655.831371,0.000000,382.581168,81.843802,1.757877,1.773020,73.350577,77.597190,5.018724,0.000000,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,1,0,0,530,534,177,45,88,46,459,436,130,30,10,1
5958,2021-11-04,04.11.2021,42,17,5,0,0,0,0,2,19,19,23,0,,11999,12082,993,212,212,212,0,11500,420,573,1589,9837,197,190,0,0,0,13,86,110,1,4632.281975,4664.324596,0.000000,383.353280,81.843802,1.754676,1.766814,76.052967,73.350577,5.018724,0.000000,0.000000,0.000000,0,0.000000,0,0,1,0,0,0,0,0,0,0,530,535,177,45,88,46,459,436,130,30,11,1
5958,2021-11-05,05.11.2021,44,6,9,0,0,0,0,1,20,19,23,2,,12043,12097,994,212,212,212,0,11500,410,592,1612,9839,207,168,0,0,0,12,88,116,3,4649.268425,4670.115431,0.000000,383.739335,81.843802,1.752501,1.760359,79.913524,64.857352,4.632668,0.000000,0.000000,0.000000,0,0.000000,0,1,0,0,0,0,0,1,1,0,531,535,177,45,88,46,460,437,130,30,10,1
5958,2021-11-06,06.11.2021,35,0,4,0,0,0,0,2,23,8,27,0,,12078,12101,996,212,212,212,0,11500,390,600,1639,9839,208,143,0,0,0,14,84,122,2,4662.780373,4671.659653,0.000000,384.511447,81.843802,1.751921,1.755257,80.299579,55.205961,5.404779,0.000000,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,2,0,0,531,535,177,45,88,46,462,437,130,20,10,1
5958,2021-11-07,07.11.2021,25,0,2,0,0,0,0,1,45,15,10,0,,12103,12103,997,212,212,212,0,11500,350,615,1649,9839,219,124,0,0,0,14,93,124,2,4672.431765,4672.431765,0.000000,384.897502,81.843802,1.751632,1.751632,84.546192,47.870903,5.404779,0.000000,0.000000,0.000000,12079,80.300000,212,0,0,0,0,0,0,3,0,0,531,535,177,45,88,46,465,437,130,20,10,1
